Category,Class,Part,Parent Asset,Subcontractor 1,Subcontractor 2,Subcontractor 3,Surf. Res. at 4.5K (bend),Surf. Res. at 4.5K (flat),Twist,Length,Magnectic Permeability,Radial Diameter Center,Radial Diameter End,Straightness,Subcont. 1 certificate no,Subcont. 2 certificate no,Coil,Vertical Diameter Center,Vertical Diameter End,Weld Conformity,Name
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002686,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.35,48.39,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,38.99,39.03,Ok,A11L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002687,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.43,48.40,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,39.06,39.07,Ok,B17R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002688,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.40,48.43,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,39.02,39.02,Ok,2102
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002689,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.37,48.42,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,39.01,39.04,Ok,A18R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002691,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.39,48.60,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,39.00,39.03,Ok,1088
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002692,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.60,48.42,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,39.01,39.00,Ok,A25R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002693,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.38,48.40,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,39.00,39.02,Ok,B20R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002694,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.40,48.43,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,38.98,39.04,Ok,B31L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002695,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.43,48.38,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,39.02,39.06,Ok,A11R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002697,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.39,48.41,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,39.01,38.99,Ok,B19L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002698,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.40,48.39,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,39.05,39.01,Ok,A32L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002699,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.41,48.43,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,39.06,39.05,Ok,C19L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002700,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.38,48.39,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,39.03,38.98,Ok,B22L8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002701,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.41,48.39,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,38.98,39.00,Ok,C25L6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002702,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.42,48.39,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,38.97,38.98,Ok,B23L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002703,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.41,48.42,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,39.04,39.02,Ok,C14R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002704,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.38,48.38,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,39.02,39.03,Ok,A16R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002705,Boehler,Heraeus,Prestara,2.90,2.93,<1°,15550,1.0028,48.36,48.39,< 3 mm/tube,nr. 035070,WCH 03483496,84/1,39.02,39.02,Ok,C20L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002706,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15550,1.00301,48.39,48.38,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.01,39.01,Ok,B9R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002707,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15550,1.00301,48.38,48.37,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.01,39.02,Ok,A14R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002708,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15550,1.00301,48.39,48.40,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.01,39.00,Ok,B25R4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK002710,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15550,1.00301,48.36,48.38,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,38.96,39.02,Ok,B25L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK002711,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15550,1.00301,48.40,48.37,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.02,39.02,Ok,B28L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK002712,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15550,1.00301,48.35,48.39,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.00,39.03,Ok,C15R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002713,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15550,1.00301,48.38,48.39,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.02,39.01,Ok,A20R4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002714,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15550,1.00301,48.39,48.40,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.01,38.99,Ok,A10R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002715,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15550,1.00301,48.37,48.42,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.04,39.01,Ok,A14R8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002716,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15550,1.00301,48.40,48.38,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.00,38.98,Ok,B8L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002717,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.39,48.40,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,38.99,39.00,Ok,B31L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002718,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.38,48.40,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.00,39.02,Ok,A13R8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002719,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.42,48.43,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.00,39.03,Ok,C24R4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002720,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.39,48.40,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.03,39.02,Ok,A17R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002721,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.40,48.40,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.01,38.98,Ok,A32R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002722,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.42,48.39,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.01,39.00,Ok,B17R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002723,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.41,48.38,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.03,39.05,Ok,C26R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002724,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.41,48.38,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.03,39.03,Ok,C21L7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002725,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.44,48.43,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.00,38.99,Ok,B23L7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002726,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.39,48.41,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.03,39.02,Ok,C12R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002728,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.40,48.34,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.03,39.07,Ok,A12R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002730,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.41,48.43,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.00,39.01,Ok,B25L7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002731,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.38,48.36,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.05,38.98,Ok,C23L7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002732,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.39,48.41,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.04,39.04,Ok,A23L7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002733,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.41,48.36,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.05,39.06,Ok,B30L7
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002734,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15549,1.00301,48.42,48.41,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.06,39.02,Ok,C18R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002736,Boehler,Heraeus,Prestara,2.45,2.08,<1°,15552,1.00301,48.61,48.63,< 3 mm/tube,nr. 035052,WCH 03483501,99/1,39.01,38.96,Ok,12431
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002740,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15558,1.00321,48.36,48.43,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.87,38.93,Ok,11061
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002743,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15558,1.00321,48.61,48.63,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.95,38.99,Ok,A26R8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002743,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15558,1.00321,48.61,48.63,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.95,38.99,Ok,11241
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002744,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15564,1.00321,48.60,48.64,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.96,39.09,Ok,A8R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002744,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15564,1.00321,48.60,48.64,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.96,39.09,Ok,12353
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002746,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15563,1.00321,48.61,48.69,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,39.09,39.00,Ok,1112
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002747,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15563,1.00321,48.65,48.64,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,39.02,38.98,Ok,2043
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002748,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15563,1.00321,48.68,48.63,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,39.03,38.96,Ok,C21R6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002748,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15563,1.00321,48.68,48.63,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,39.03,38.96,Ok,11007
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002749,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15563,1.00321,48.68,48.66,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.96,38.95,Ok,C13R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002750,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15563,1.00321,48.64,48.67,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.95,38.97,Ok,C16R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002751,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15563,1.00321,48.65,48.66,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.96,38.94,Ok,B20R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002752,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15563,1.00321,48.45,48.43,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.92,39.05,Ok,A23R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002754,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15560,1.00321,48.44,48.43,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,39.02,39.01,Ok,C20R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002755,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15560,1.00321,48.44,48.45,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,39.03,39.00,Ok,C17R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002756,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15560,1.00321,48.45,48.43,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,39.04,39.06,Ok,12171
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK002757,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15560,1.00321,48.42,48.43,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.99,39.01,Ok,A21R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002758,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15560,1.00321,48.48,48.47,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,39.02,39.00,Ok,B29R6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK002759,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15560,1.00321,48.43,48.49,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,39.01,39.02,Ok,A31L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002760,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15560,1.00321,48.46,48.43,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,39.02,38.99,Ok,A33R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002760,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15560,1.00321,48.46,48.43,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,39.02,38.99,Ok,12055
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002761,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15560,1.00321,48.38,48.39,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.96,38.99,Ok,B17R2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002761,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15560,1.00321,48.38,48.39,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.96,38.99,Ok,12372
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK002762,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15560,1.00321,48.48,48.50,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,39.00,38.99,Ok,A23L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK002763,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15562,1.00321,48.48,48.51,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,39.00,38.97,Ok,2446
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002764,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15562,1.00321,48.44,48.42,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.99,38.93,Ok,C17L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002765,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15562,1.00321,48.43,48.41,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.96,39.00,Ok,C23R4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK002766,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15562,1.00321,48.38,48.39,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.96,38.99,Ok,C18L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002767,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15562,1.00321,48.39,48.38,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.91,38.92,Ok,2138
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002768,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15562,1.00321,48.38,48.40,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.88,38.88,Ok,A25L2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK002769,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15562,1.00321,48.41,48.40,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.95,38.96,Ok,A27L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002770,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15562,1.00321,48.46,48.45,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.91,38.95,Ok,C12L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002771,Boehler,Heraeus,Prestara,2.45,2.16,<1°,15562,1.00321,48.45,48.42,< 3 mm/tube,nr. 035085,WCH 03483495,93/1,38.95,38.93,Ok,A33R4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002772,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15565,1.0027,48.40,48.38,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.85,38.96,Ok,A17L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002773,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15565,1.0027,48.61,48.40,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.95,38.93,Ok,B29R4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002774,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15563,1.0027,48.37,48.61,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.98,38.86,Ok,C13L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002775,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15564,1.0027,48.40,48.62,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.87,38.99,Ok,C20L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002776,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15564,1.0027,48.61,48.62,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.98,38.98,Ok,B9R8
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002777,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15564,1.0027,48.43,48.40,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.88,38.96,Ok,B17L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002779,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15564,1.0027,48.43,48.41,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.93,38.88,Ok,C16L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002780,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15564,1.0027,48.41,48.40,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.91,38.92,Ok,A25L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002781,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15564,1.0027,48.39,48.41,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.96,38.91,Ok,A32R4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002782,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15564,1.0027,48.40,48.42,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.92,38.98,Ok,C27R4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002783,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15564,1.0027,48.41,48.44,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.99,38.98,Ok,C28L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_011-AK002784,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15564,1.0027,48.42,48.40,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.96,38.88,Ok,A28R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_014-AK002785,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15564,1.0027,48.41,48.37,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.98,38.95,Ok,A8R4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK002786,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15564,1.0027,48.35,48.41,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.95,38.96,Ok,A17L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK002788,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15564,1.0027,48.40,48.37,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.95,38.97,Ok,B16L4
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK002789,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15565,1.0027,48.39,48.38,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.94,38.93,Ok,C29R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK002789,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15565,1.0027,48.39,48.38,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.94,38.93,Ok,12395
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK002790,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15563,1.0027,48.40,48.39,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.95,38.98,Ok,B25R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK002791,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15563,1.0027,48.38,48.38,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.92,38.93,Ok,A22R3
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK002792,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15563,1.0027,48.34,48.40,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.98,38.92,Ok,B21L2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK002793,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15563,1.0027,48.39,48.41,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.97,39.00,Ok,B18L2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK002794,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15563,1.0027,48.43,48.45,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,39.03,39.01,Ok,C27R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_013-AK002795,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15558,1.0027,48.41,48.38,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,39.01,39.03,Ok,A14L5
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK002796,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15558,1.0027,48.40,48.38,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,39.02,38.99,Ok,A18L2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK002797,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15558,1.0027,48.41,48.41,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.98,39.00,Ok,B30L2
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK002798,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15558,1.0027,48.42,48.40,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,38.98,39.01,Ok,C32R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK002799,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15558,1.0027,48.41,48.41,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,39.01,38.99,Ok,B33R1
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK002800,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15558,1.0027,48.40,48.42,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,39.02,38.97,Ok,B13R6
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK002800,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15558,1.0027,48.40,48.42,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,39.02,38.97,Ok,12336
HCVSSB_01_,VS01,HCVSSB_01_,HCVSSB_012-AK002801,Boehler,Heraeus,Prestara,2.50,2.16,<1°,15558,1.0027,48.43,48.40,< 3 mm/tube,nr. 035068,WCH 03483494,92/1,39.00,38.97,Ok,C32L2
