Circuit,Magnet,Position,B1_aperture,Diode_type,Correctors,EE place,#Electric_EE,#Electric_circuit,Cryostat,Cryostat2,QPS Crate&Board,Bus Bar Segment Name,1st Magnet,2nd Magnet,Num of splices,Dcum1,Dcum2,QPS Crate,QPS Board,#Segment,cryostat_group,phys_pos,Phys. Position,El. Position,Name,R_1,R_2,RRR_1,RRR_2,Short magnet ID,age,Manufacturer,Inner cable type,Outer cable type,I_Q_SM18,Renamed short magnet ID,MTF Status,Magnet_construction_order,QPS Crate Number,Cryostat Number
RB.A56,MB.B15R5,13953.5623,EXT,R,A,EVEN,10,87,LBARA.15R5,LBARA_15R5,B14R5_1,DCBB.A15R5.L,MB.C14R5,MB.B15R5,3,13907.9423,13945.7323,B14R5,1,88,15R5,19.0,19,87,B15R5,3.03,3.25,71.53341464630975,68.22162291037226,3353,14.0,3.0,01E,02D,12171.0,,,353,1,1
RB.A56,MB.C15R5,13969.2223,EXT,R,B,ODD,68,68,LBBRC.15R5,LBBRC_15R5,B15R5_0,DCBB.B15R5.R,MB.B16R5,MB.C15R5,3,13999.1823,13961.3923,B15R5,0,68,15R5,20.0,20,68,C15R5,1.83,2.4799999999999818,94.71508838982798,79.08549669352671,3338,14.0,3.0,01E,02D,12180.0,,,338,0,2
RB.A56,MB.A16R5,13991.3523,EXT,R,A,EVEN,11,88,LBARA.16R5,LBARA_16R5,B14R5_2,DCBQ.15R5.L,MB.B15R5,MB.A16R5,3,13945.7323,13983.5223,B14R5,2,89,16R5,21.0,21,88,A16R5,1.7899999999999998,1.93,96.14625244938792,91.3891490310092,3204,14.0,3.0,01E,02G,11596.0,,,204,2,0
RB.A56,MB.B16R5,14007.0123,EXT,R,B,ODD,67,67,LBBRA.16R5,LBBRA_16R5,B17R5_2,DCBB.16R5.R,MB.A17R5,MB.B16R5,3,14036.9723,13999.1823,B17R5,2,67,16R5,22.0,22,67,B16R5,3.27,3.27,66.66732040398628,66.66732040398628,3361,14.0,3.0,01E,02D,12551.0,,,361,2,1
RB.A56,MB.C16R5,14022.6723,EXT,R,A,EVEN,12,89,LBARB.16R5,LBARB_16R5,B16R5_0,DCBB.16R5.L,MB.A16R5,MB.C16R5,2,13983.5223,14014.8423,B16R5,0,90,16R5,23.0,23,89,C16R5,3.2400000000000007,3.1799999999742785,67.59410659048159,69.74655266092758,2246,14.0,2.0,01E,02C0,11523.0,,,246,0,2
RB.A56,MB.A17R5,14044.8023,EXT,R,B,ODD,66,66,LBBRA.17R5,LBBRA_17R5,B17R5_1,DCBB.A17R5.R,MB.C17R5,MB.A17R5,2,14068.2923,14036.9723,B17R5,1,66,17R5,24.0,24,66,A17R5,1.74,2.4799999999999818,97.96870463516548,79.08549669352671,3334,14.0,3.0,01E,02D,11514.0,,,334,1,0
RB.A56,MB.B17R5,14060.4623,EXT,R,A,EVEN,13,90,LBARA.17R5,LBARA_17R5,B16R5_1,DCBB.A17R5.L,MB.C16R5,MB.B17R5,3,14014.8423,14052.6323,B16R5,1,91,17R5,25.0,25,90,B17R5,3.289999999999999,2.9899999999999998,68.13512170581375,72.05491275077262,3352,14.0,3.0,01E,02D,12488.0,,,352,1,1
RB.A56,MB.C17R5,14076.1223,EXT,R,B,ODD,65,65,LBBRC.17R5,LBBRC_17R5,B17R5_0,DCBB.B17R5.R,MB.B18R5,MB.C17R5,3,14106.0823,14068.2923,B17R5,0,65,17R5,26.0,26,65,C17R5,1.8100000000000005,2.9899999999999998,95.95614563437316,72.05491275077262,1284,14.0,1.0,01E,02B8,12725.0,,,284,0,2
RB.A56,MB.A18R5,14098.2523,EXT,R,A,EVEN,14,91,LBARA.18R5,LBARA_18R5,B16R5_2,DCBQ.17R5.L,MB.B17R5,MB.A18R5,3,14052.6323,14090.4223,B16R5,2,92,18R5,27.0,27,91,A18R5,3.0800000000000005,3.2400000000000007,70.76365748864274,66.94333085452014,3374,14.0,3.0,01E,02D,11233.0,,,374,2,0
RB.A56,MB.B18R5,14113.9123,EXT,R,B,ODD,64,64,LBBRA.18R5,LBBRA_18R5,B19R5_2,DCBB.18R5.R,MB.A19R5,MB.B18R5,3,14143.8723,14106.0823,B19R5,2,64,18R5,28.0,28,64,B18R5,3.2400000000000007,3.1799999999742785,67.59410659048159,69.74655266092758,1283,14.0,1.0,01E,02B8,12123.0,,,283,2,1
RB.A56,MB.C18R5,14129.5723,EXT,R,A,EVEN,15,92,LBARB.18R5,LBARB_18R5,B18R5_0,DCBB.18R5.L,MB.A18R5,MB.C18R5,2,14090.4223,14121.7423,B18R5,0,93,18R5,29.0,29,92,C18R5,3.32,3.08,67.66559710105976,70.92620638880226,3347,14.0,3.0,01E,02D,12719.0,,,347,0,2
RB.A56,MB.A19R5,14151.7023,EXT,R,B,ODD,63,63,LBBRA.19R5,LBBRA_19R5,B19R5_1,DCBB.A19R5.R,MB.C19R5,MB.A19R5,2,14175.1923,14143.8723,B19R5,1,63,19R5,30.0,30,63,A19R5,3.289999999999999,2.9899999999999998,68.13512170581375,72.05491275077262,2265,14.0,2.0,01E,02C9,10357.0,,,265,1,0
RB.A56,MB.B19R5,14167.3623,EXT,R,A,EVEN,16,93,LBARA.19R5,LBARA_19R5,B18R5_1,DCBB.A19R5.L,MB.C18R5,MB.B19R5,3,14121.7423,14159.5323,B18R5,1,94,19R5,31.0,31,93,B19R5,1.74,2.4799999999999818,97.96870463516548,79.08549669352671,3327,14.0,3.0,01E,02D,9935.0,,,327,1,1
RB.A56,MB.C19R5,14183.0223,EXT,R,B,ODD,62,62,LBBRC.19R5,LBBRC_19R5,B19R5_0,DCBB.B19R5.R,MB.B20R5,MB.C19R5,3,14212.9823,14175.1923,B19R5,0,62,19R5,32.0,32,62,C19R5,3.310000141193014,1.7499999999999998,67.19212096326802,99.6289270513348,2258,14.0,2.0,01E,02C0,12511.0,,,258,0,2
RB.A56,MB.A20R5,14205.1523,EXT,R,A,EVEN,17,94,LBARA.20R5,LBARA_20R5,B18R5_2,DCBQ.19R5.L,MB.B19R5,MB.A20R5,3,14159.5323,14197.3223,B18R5,2,95,20R5,33.0,33,94,A20R5,2.4000000000000004,1.68,80.39860414416525,99.6525631876629,2227,14.0,2.0,01E,02C9,11350.0,,,227,2,0
RB.A56,MB.B20R5,14220.8123,EXT,R,B,ODD,61,61,LBBRA.20R5,LBBRA_20R5,B21R5_2,DCBB.20R5.R,MB.A21R5,MB.B20R5,3,14250.7723,14212.9823,B21R5,2,61,20R5,34.0,34,61,B20R5,3.11,1.83,70.2908110941323,94.32351566615596,3331,14.0,3.0,01E,02D,9139.0,,,331,2,1
RB.A56,MB.C20R5,14236.4723,EXT,R,A,EVEN,18,95,LBARB.20R5,LBARB_20R5,B20R5_0,DCBB.20R5.L,MB.A20R5,MB.C20R5,2,14197.3223,14228.6423,B20R5,0,96,20R5,35.0,35,95,C20R5,3.310000141193014,3.400000000000001,67.19212096326802,65.45791952580721,1288,14.0,1.0,01E,02B8,12641.0,,,288,0,2
RB.A56,MB.A21R5,14258.6023,EXT,R,B,ODD,60,60,LBBRA.21R5,LBBRA_21R5,B21R5_1,DCBB.A21R5.R,MB.C21R5,MB.A21R5,2,14282.0923,14250.7723,B21R5,1,60,21R5,36.0,36,60,A21R5,1.7300000000000002,1.68,97.7700238334445,99.6525631876629,3358,14.0,3.0,01E,02D,12483.0,,,358,1,0
RB.A56,MB.B21R5,14274.2623,EXT,R,A,EVEN,19,96,LBARA.21R5,LBARA_21R5,B20R5_1,DCBB.A21R5.L,MB.C20R5,MB.B21R5,3,14228.6423,14266.4323,B20R5,1,97,21R5,37.0,37,96,B21R5,3.3000000000000025,3.25,67.81747258741485,68.22162291037226,2234,14.0,2.0,01E,02C9,11088.0,,,234,1,1
RB.A56,MB.C21R5,14289.9223,EXT,R,B,ODD,59,59,LBBRC.21R5,LBBRC_21R5,B21R5_0,DCBB.B21R5.R,MB.B22R5,MB.C21R5,3,14319.8823,14282.0923,B21R5,0,59,21R5,38.0,38,59,C21R5,3.25,1.83,68.09926754352253,94.32351566615596,3335,14.0,3.0,01E,02D,11569.0,,,335,0,2
RB.A56,MB.A22R5,14312.0523,EXT,R,A,EVEN,20,97,LBARA.22R5,LBARA_22R5,B20R5_2,DCBQ.21R5.L,MB.B21R5,MB.A22R5,3,14266.4323,14304.2223,B20R5,2,98,22R5,39.0,39,97,A22R5,3.03,3.2400000000000007,71.53341464630975,66.94333085452014,3393,14.0,3.0,01E,02G,10499.0,,,393,2,0
RB.A56,MB.B22R5,14327.7123,EXT,R,B,ODD,58,58,LBBRA.22R5,LBBRA_22R5,B23R5_2,DCBB.22R5.R,MB.A23R5,MB.B22R5,3,14357.6723,14319.8823,B23R5,2,58,22R5,40.0,40,58,B22R5,1.83,3.16,94.71508838982798,69.84073116587685,1276,14.0,1.0,01E,02B8,10744.0,,,276,2,1
RB.A56,MB.C22R5,14343.3723,EXT,R,A,EVEN,21,98,LBARB.22R5,LBARB_22R5,B22R5_0,DCBB.22R5.L,MB.A22R5,MB.C22R5,2,14304.2223,14335.5423,B22R5,0,99,22R5,41.0,41,98,C22R5,1.8100000000000005,2.9899999999999998,95.95614563437316,72.05491275077262,1289,14.0,1.0,01E,02B8,12585.0,,,289,0,2
RB.A56,MB.A23R5,14365.5023,EXT,R,B,ODD,57,57,LBBRA.23R5,LBBRA_23R5,B23R5_1,DCBB.A23R5.R,MB.C23R5,MB.A23R5,2,14388.9923,14357.6723,B23R5,1,57,23R5,42.0,42,57,A23R5,3.2400000000000007,3.2400000000000007,67.59410659048159,66.94333085452014,3379,14.0,3.0,01E,02D,12337.0,,,379,1,0
RB.A56,MB.B23R5,14381.1623,EXT,R,A,EVEN,22,99,LBARA.23R5,LBARA_23R5,B22R5_1,DCBB.A23R5.L,MB.C22R5,MB.B23R5,3,14335.5423,14373.3323,B22R5,1,100,23R5,43.0,43,99,B23R5,1.83,3.16,94.71508838982798,69.84073116587685,1299,14.0,1.0,01E,02B8,11950.0,,,299,1,1
RB.A56,MB.C23R5,14396.8223,EXT,R,B,ODD,56,56,LBBRC.23R5,LBBRC_23R5,B23R5_0,DCBB.B23R5.R,MB.B24R5,MB.C23R5,3,14426.7823,14388.9923,B23R5,0,56,23R5,44.0,44,56,C23R5,3.27,3.2400000000000007,66.66732040398628,67.59410659048159,3366,14.0,3.0,01E,02D,11758.0,,,366,0,2
RB.A56,MB.A24R5,14418.9523,EXT,R,A,EVEN,23,100,LBARA.24R5,LBARA_24R5,B22R5_2,DCBQ.23R5.L,MB.B23R5,MB.A24R5,3,14373.3323,14411.1223,B22R5,2,101,24R5,45.0,45,100,A24R5,1.82,2.480000000000015,94.98000661467276,79.11108700795295,1274,14.0,1.0,01E,02B5,12464.0,,,274,2,0
RB.A56,MB.B24R5,14434.6123,EXT,R,B,ODD,55,55,LBBRA.24R5,LBBRA_24R5,B25R5_2,DCBB.24R5.R,MB.A25R5,MB.B24R5,3,14464.5723,14426.7823,B25R5,2,55,24R5,46.0,46,55,B24R5,3.2400000000000007,3.2400000000000007,67.59410659048159,66.94333085452014,2259,14.0,2.0,01E,02C9,11541.0,,,259,2,1
RB.A56,MB.C24R5,14450.2723,EXT,R,A,EVEN,24,101,LBARB.24R5,LBARB_24R5,B24R5_0,DCBB.24R5.L,MB.A24R5,MB.C24R5,2,14411.1223,14442.4423,B24R5,0,102,24R5,47.0,47,101,C24R5,1.83,2.4799999999999818,94.71508838982798,79.08549669352671,1275,14.0,1.0,01E,02B5,12204.0,,,275,0,2
RB.A56,MB.A25R5,14472.4023,EXT,R,B,ODD,54,54,LBBRA.25R5,LBBRA_25R5,B25R5_1,DCBB.A25R5.R,MB.C25R5,MB.A25R5,2,14495.8923,14464.5723,B25R5,1,54,25R5,48.0,48,54,A25R5,3.7,3.2400000000000007,54.73594914052305,66.94333085452014,3381,14.0,3.0,01E,02D,10397.0,,,381,1,0
RB.A56,MB.B25R5,14488.0623,EXT,R,A,EVEN,25,102,LBARA.25R5,LBARA_25R5,B24R5_1,DCBB.A25R5.L,MB.C24R5,MB.B25R5,3,14442.4423,14480.2323,B24R5,1,103,25R5,49.0,49,102,B25R5,3.310000141193014,2.9899999999999998,67.19212096326802,72.05491275077262,1267,14.0,1.0,01E,02B5,12000.0,,,267,1,1
RB.A56,MB.C25R5,14503.7223,EXT,R,B,ODD,53,53,LBBRC.25R5,LBBRC_25R5,B25R5_0,DCBB.B25R5.R,MB.B26R5,MB.C25R5,3,14533.6823,14495.8923,B25R5,0,53,25R5,50.0,50,53,C25R5,2.4000000000000004,1.96,80.39860414416525,90.45027015692106,3316,14.0,3.0,01E,02D,11608.0,,,316,0,2
RB.A56,MB.A26R5,14525.8523,EXT,R,A,EVEN,26,103,LBARA.26R5,LBARA_26R5,B24R5_2,DCBQ.25R5.L,MB.B25R5,MB.A26R5,3,14480.2323,14518.0223,B24R5,2,104,26R5,51.0,51,103,A26R5,1.8100000000000005,2.9899999999999998,95.95614563437316,72.05491275077262,2224,14.0,2.0,01E,02C9,12204.0,,,224,2,0
RB.A56,MB.B26R5,14541.5123,EXT,R,B,ODD,52,52,LBBRA.26R5,LBBRA_26R5,B27R5_2,DCBB.26R5.R,MB.A27R5,MB.B26R5,3,14571.4723,14533.6823,B27R5,2,52,26R5,52.0,52,52,B26R5,1.82,3.19,94.98000661467276,69.08204078566787,2301,14.0,2.0,01B,02D,11214.0,,,301,2,1
RB.A56,MB.C26R5,14557.1723,EXT,R,A,EVEN,27,104,LBARB.26R5,LBARB_26R5,B26R5_0,DCBB.26R5.L,MB.A26R5,MB.C26R5,2,14518.0223,14549.3423,B26R5,0,105,26R5,53.0,53,104,C26R5,1.83,1.81,94.71508838982798,95.8748204483924,1297,14.0,1.0,01E,02B8,12149.0,,,297,0,2
RB.A56,MB.A27R5,14579.3023,EXT,R,B,ODD,51,51,LBBRA.27R5,LBBRA_27R5,B27R5_1,DCBB.A27R5.R,MB.C27R5,MB.A27R5,2,14602.7923,14571.4723,B27R5,1,51,27R5,54.0,54,51,A27R5,3.25,1.83,68.09926754352253,94.32351566615596,3342,14.0,3.0,01E,02D,11868.0,,,342,1,0
RB.A56,MB.B27R5,14594.9623,EXT,R,A,EVEN,28,105,LBARA.27R5,LBARA_27R5,B26R5_1,DCBB.A27R5.L,MB.C26R5,MB.B27R5,3,14549.3423,14587.1323,B26R5,1,106,27R5,55.0,55,105,B27R5,2.4000000000000004,1.83,80.39860414416525,94.32351566615596,3369,14.0,3.0,01E,02D,10255.0,,,369,1,1
RB.A56,MB.C27R5,14610.6223,EXT,R,B,ODD,50,50,LBBRC.27R5,LBBRC_27R5,B27R5_0,DCBB.B27R5.R,MB.B28R5,MB.C27R5,3,14640.5823,14602.7923,B27R5,0,50,27R5,56.0,56,50,C27R5,1.83,2.480000000000015,94.71508838982798,79.11108700795295,1280,14.0,1.0,01E,02B8,12706.0,,,280,0,2
RB.A56,MB.A28R5,14632.7523,EXT,R,A,EVEN,29,106,LBARA.28R5,LBARA_28R5,B26R5_2,DCBQ.27R5.L,MB.B27R5,MB.A28R5,3,14587.1323,14624.9223,B26R5,2,107,28R5,57.0,57,106,A28R5,2.979999999999998,2.4300000000000006,71.9167377486337,79.89986949478443,3346,14.0,3.0,01E,02D,12210.0,,,346,2,0
RB.A56,MB.B28R5,14648.4123,EXT,R,B,ODD,49,49,LBBRA.28R5,LBBRA_28R5,B29R5_2,DCBB.28R5.R,MB.A29R5,MB.B28R5,3,14678.3723,14640.5823,B29R5,2,49,28R5,58.0,58,49,B28R5,3.11,3.1799999999742785,70.2908110941323,69.74655266092758,3313,14.0,3.0,01E,02D,12001.0,,,313,2,1
RB.A56,MB.C28R5,14664.0723,EXT,R,A,EVEN,30,107,LBARB.28R5,LBARB_28R5,B28R5_0,DCBB.28R5.L,MB.A28R5,MB.C28R5,2,14624.9223,14656.2423,B28R5,0,108,28R5,59.0,59,107,C28R5,3.11,2.430000000000001,70.2908110941323,79.91564766114065,2242,14.0,2.0,01E,02C0,11992.0,,,242,0,2
RB.A56,MB.A29R5,14686.2023,EXT,R,B,ODD,48,48,LBBRA.29R5,LBBRA_29R5,B29R5_1,DCBB.A29R5.R,MB.C29R5,MB.A29R5,2,14709.6923,14678.3723,B29R5,1,48,29R5,60.0,60,48,A29R5,2.430000000000001,2.430000000000001,79.91564766114065,79.91564766114065,3318,14.0,3.0,01E,02D,12757.0,,,318,1,0
RB.A56,MB.B29R5,14701.8623,EXT,R,A,EVEN,31,108,LBARA.29R5,LBARA_29R5,B28R5_1,DCBB.A29R5.L,MB.C28R5,MB.B29R5,3,14656.2423,14694.0323,B28R5,1,109,29R5,61.0,61,108,B29R5,3.2400000000000007,3.15,66.94333085452014,69.97010621488656,2245,14.0,2.0,01E,02C0,10221.0,,,245,1,1
RB.A56,MB.C29R5,14717.5223,EXT,R,B,ODD,47,47,LBBRC.29R5,LBBRC_29R5,B29R5_0,DCBB.B29R5.R,MB.B30R5,MB.C29R5,3,14747.4823,14709.6923,B29R5,0,47,29R5,62.0,62,47,C29R5,1.74,2.4799999999999818,97.96870463516548,79.08549669352671,3340,14.0,3.0,01E,02D,10336.0,,,340,0,2
RB.A56,MB.A30R5,14739.6523,EXT,R,A,EVEN,32,109,LBARA.30R5,LBARA_30R5,B28R5_2,DCBQ.29R5.L,MB.B29R5,MB.A30R5,3,14694.0323,14731.8223,B28R5,2,110,30R5,63.0,63,109,A30R5,3.7,2.480000000000015,54.73594914052305,79.11108700795295,2232,14.0,2.0,01E,02C9,10905.0,,,232,2,0
RB.A56,MB.B30R5,14755.3123,EXT,R,B,ODD,46,46,LBBRA.30R5,LBBRA_30R5,B31R5_2,DCBB.30R5.R,MB.A31R5,MB.B30R5,3,14785.2723,14747.4823,B31R5,2,46,30R5,64.0,64,46,B30R5,3.7,2.01,54.73594914052305,90.1826216302873,3359,14.0,3.0,01E,02D,11193.0,,,359,2,1
RB.A56,MB.C30R5,14770.9723,EXT,R,A,EVEN,33,110,LBARB.30R5,LBARB_30R5,B30R5_0,DCBB.30R5.L,MB.A30R5,MB.C30R5,2,14731.8223,14763.1423,B30R5,0,111,30R5,65.0,65,110,C30R5,3.7,1.96,54.73594914052305,90.45027015692106,3320,14.0,3.0,01E,02D,10849.0,,,320,0,2
RB.A56,MB.A31R5,14793.1023,EXT,R,B,ODD,45,45,LBBRA.31R5,LBBRA_31R5,B31R5_1,DCBB.A31R5.R,MB.C31R5,MB.A31R5,2,14816.5923,14785.2723,B31R5,1,45,31R5,66.0,66,45,A31R5,3.2400000000000007,3.0800000000000005,67.59410659048159,70.76365748864274,3242,14.0,3.0,01E,02B8,11966.0,,,242,1,0
RB.A56,MB.B31R5,14808.7623,EXT,R,A,EVEN,34,111,LBARA.31R5,LBARA_31R5,B30R5_1,DCBB.A31R5.L,MB.C30R5,MB.B31R5,3,14763.1423,14800.9323,B30R5,1,112,31R5,67.0,67,111,B31R5,1.7899999999999998,1.7699999999999998,96.14625244938792,97.37175994946976,2243,14.0,2.0,01E,02C0,11150.0,,,243,1,1
RB.A56,MB.C31R5,14824.4223,EXT,R,B,ODD,44,44,LBBRC.31R5,LBBRC_31R5,B31R5_0,DCBB.B31R5.R,MB.B32R5,MB.C31R5,3,14854.3823,14816.5923,B31R5,0,44,31R5,68.0,68,44,C31R5,1.7699999999999998,2.430000000000001,97.37175994946976,79.91564766114065,2266,14.0,2.0,01E,02C9,10522.0,,,266,0,2
RB.A56,MB.A32R5,14846.5523,EXT,R,A,EVEN,35,112,LBARA.32R5,LBARA_32R5,B30R5_2,DCBQ.31R5.L,MB.B31R5,MB.A32R5,3,14800.9323,14838.7223,B30R5,2,113,32R5,69.0,69,112,A32R5,3.2400000000000007,3.220000000000001,67.59410659048159,69.30246088141651,2230,14.0,2.0,01E,02C9,11565.0,,,230,2,0
RB.A56,MB.B32R5,14862.2123,EXT,R,B,ODD,43,43,LBBRA.32R5,LBBRA_32R5,B33R5_1,DCBB.32R5.R,MB.A33R5,MB.B32R5,3,14892.1723,14854.3823,B33R5,1,43,32R5,70.0,70,43,B32R5,1.7699999999999998,2.4799999999999818,97.37175994946976,79.08549669352671,3315,14.0,3.0,01E,02D,11354.0,,,315,1,1
RB.A56,MB.C32R5,14877.8723,EXT,R,A,EVEN,36,113,LBARB.32R5,LBARB_32R5,B32R5_0,DCBB.32R5.L,MB.A32R5,MB.C32R5,2,14838.7223,14870.0423,B32R5,0,114,32R5,71.0,71,113,C32R5,1.8100000000000005,1.96,95.95614563437316,90.45027015692106,3368,14.0,3.0,01E,02D,10537.0,,,368,0,2
RB.A56,MB.A33R5,14900.0023,EXT,R,B,ODD,42,42,LBBRA.33R5,LBBRA_33R5,B33R5_0,DCBB.A33R5.R,MB.C33R5,MB.A33R5,2,14923.4923,14892.1723,B33R5,0,42,33R5,72.0,72,42,A33R5,1.83,1.81,94.71508838982798,95.8748204483924,2254,14.0,2.0,01E,02C0,11331.0,,,254,0,0
RB.A56,MB.B33R5,14915.6623,EXT,R,A,EVEN,37,114,LBARA.33R5,LBARA_33R5,B32R5_1,DCBB.A33R5.L,MB.C32R5,MB.B33R5,3,14870.0423,14907.8323,B32R5,1,115,33R5,73.0,73,114,B33R5,1.8100000000000005,3.0900000000000003,95.95614563437316,70.87720413274648,3375,14.0,3.0,01E,02D,12453.0,,,375,1,1
RB.A56,MB.C33R5,14931.3223,EXT,R,B,ODD,41,41,LBBRC.33R5,LBBRC_33R5,B34L6_2,DCBB.B33R5.R,MB.B34R5,MB.C33R5,3,14961.2823,14923.4923,B34L6,2,41,33R5,74.0,74,41,C33R5,1.7300000000000002,2.480000000000015,97.7700238334445,79.11108700795295,2253,14.0,2.0,01E,02C0,11191.0,,,253,2,2
RB.A56,MB.A34R5,14953.4523,EXT,R,A,EVEN,38,115,LBARA.34R5,LBARA_34R5,B32R5_2,DCBQ.33R5.L,MB.B33R5,MB.A34R5,3,14907.8323,14945.6223,B32R5,2,116,34R5,75.0,75,115,A34R5,3.2400000000000007,1.8100000000000005,67.59410659048159,95.95614563437316,2226,14.0,2.0,01E,02C9,12209.0,,,226,2,0
RB.A56,MB.B34R5,14969.1123,EXT,R,B,ODD,40,40,LBBRA.34R5,LBBRA_34R5,B34L6_1,DCBB.34R5.R,MB.C34L6,MB.B34R5,3,14999.0723,14961.2823,B34L6,1,40,34R5,76.0,76,40,B34R5,1.7699999999999998,1.8,97.37175994946976,95.65008800371686,2255,14.0,2.0,01E,02C0,10372.0,,,255,1,1
RB.A56,MB.C34R5,14984.7723,EXT,R,A,EVEN,39,116,LBARB.34R5,LBARB_34R5,B34R5_0,DCBB.34R5.L,MB.A34R5,MB.C34R5,2,14945.6223,14976.9423,B34R5,0,117,34R5,77.0,77,116,C34R5,3.32,3.2600000000000016,66.69622311711481,67.7519122227926,3348,14.0,3.0,01E,02D,11368.0,,,348,0,2
RB.A56,MB.C34L6,15006.9023,EXT,R,B,ODD,39,39,LBBRA.34L6,LBBRA_34L6,B34L6_0,DCBB.B34L6.R,MB.A34L6,MB.C34L6,2,15030.3923,14999.0723,B34L6,0,39,34L6,78.0,78,39,C34L6,3.0800000000000005,3.2400000000000007,70.76365748864274,66.94333085452014,3239,14.0,3.0,01E,02B8,12394.0,,,239,0,0
RB.A56,MB.B34L6,15022.5623,EXT,R,A,EVEN,40,117,LBARA.34L6,LBARA_34L6,B34R5_1,DCBB.B34L6.L,MB.C34R5,MB.B34L6,3,14976.9423,15014.7323,B34R5,1,118,34L6,79.0,79,117,B34L6,1.83,1.7699999999999998,94.71508838982798,97.37175994946976,1272,14.0,1.0,01E,02B5,12729.0,,,272,1,1
RB.A56,MB.A34L6,15038.2223,EXT,R,B,ODD,38,38,LBBRC.34L6,LBBRC_34L6,B32L6_2,DCBB.A34L6.R,MB.B33L6,MB.A34L6,3,15068.1823,15030.3923,B32L6,2,38,34L6,80.0,80,38,A34L6,3.27,3.2600000000000016,66.66732040398628,67.7519122227926,2219,14.0,2.0,01E,02C9,11794.0,,,219,2,2
RB.A56,MB.C33L6,15060.3523,EXT,R,A,EVEN,41,118,LBARA.33L6,LBARA_33L6,B33L6_0,DCBQ.33L6.L,MB.B34L6,MB.C33L6,3,15014.7323,15052.5223,B33L6,0,119,33L6,81.0,81,118,C33L6,1.83,2.4799999999999818,94.71508838982798,79.08549669352671,3350,14.0,3.0,01E,02D,8839.0,,,350,0,0
RB.A56,MB.B33L6,15076.0123,EXT,R,B,ODD,37,37,LBBRA.33L6,LBBRA_33L6,B32L6_1,DCBB.33L6.R,MB.C32L6,MB.B33L6,3,15105.9723,15068.1823,B32L6,1,37,33L6,82.0,82,37,B33L6,1.8100000000000005,2.9899999999999998,95.95614563437316,72.05491275077262,3243,14.0,3.0,01E,02B8,12369.0,,,243,1,1
RB.A56,MB.A33L6,15091.6723,EXT,R,A,EVEN,42,119,LBARB.33L6,LBARB_33L6,B33L6_1,DCBB.33L6.L,MB.C33L6,MB.A33L6,2,15052.5223,15083.8423,B33L6,1,120,33L6,83.0,83,119,A33L6,2.979999999999998,3.21,71.9167377486337,68.07622572204467,3394,14.0,3.0,01E,02G,8709.0,,,394,1,2
RB.A56,MB.C32L6,15113.8023,EXT,R,B,ODD,36,36,LBBRA.32L6,LBBRA_32L6,B32L6_0,DCBB.B32L6.R,MB.A32L6,MB.C32L6,2,15137.2923,15105.9723,B32L6,0,36,32L6,84.0,84,36,C32L6,3.289999999999999,1.93,68.13512170581375,91.3891490310092,3311,14.0,3.0,01E,02D,12225.0,,,311,0,0
RB.A56,MB.B32L6,15129.4623,EXT,R,A,EVEN,43,120,LBARA.32L6,LBARA_32L6,B33L6_2,DCBB.B32L6.L,MB.A33L6,MB.B32L6,3,15083.8423,15121.6323,B33L6,2,121,32L6,85.0,85,120,B32L6,3.03,3.25,71.53341464630975,68.22162291037226,2229,14.0,2.0,01E,02C9,10622.0,,,229,2,1
RB.A56,MB.A32L6,15145.1223,EXT,R,B,ODD,35,35,LBBRC.32L6,LBBRC_32L6,B30L6_2,DCBB.A32L6.R,MB.B31L6,MB.A32L6,3,15175.0823,15137.2923,B30L6,2,35,32L6,86.0,86,35,A32L6,3.310000141193014,2.9899999999999998,67.19212096326802,72.05491275077262,3312,14.0,3.0,01E,02D,8477.0,,,312,2,2
RB.A56,MB.C31L6,15167.2523,EXT,R,A,EVEN,44,121,LBARA.31L6,LBARA_31L6,B31L6_0,DCBQ.31L6.L,MB.B32L6,MB.C31L6,3,15121.6323,15159.4223,B31L6,0,122,31L6,87.0,87,121,C31L6,1.7899999999999998,2.480000000000015,96.14625244938792,79.11108700795295,1293,14.0,1.0,01E,02B8,12654.0,,,293,0,0
RB.A56,MB.B31L6,15182.9123,EXT,R,B,ODD,34,34,LBBRA.31L6,LBBRA_31L6,B30L6_1,DCBB.31L6.R,MB.C30L6,MB.B31L6,3,15212.8723,15175.0823,B30L6,1,34,31L6,88.0,88,34,B31L6,2.68281755386508,2.68281755386508,75.0,75.0,2221,14.0,2.0,01E,02C9,11993.0,,,221,1,1
RB.A56,MB.A31L6,15198.5723,EXT,R,A,EVEN,45,122,LBARB.31L6,LBARB_31L6,B31L6_1,DCBB.31L6.L,MB.C31L6,MB.A31L6,2,15159.4223,15190.7423,B31L6,1,123,31L6,89.0,89,122,A31L6,3.03,3.25,71.53341464630975,68.22162291037226,1270,14.0,1.0,01E,02B5,11809.0,,,270,1,2
RB.A56,MB.C30L6,15220.7023,EXT,R,B,ODD,33,33,LBBRA.30L6,LBBRA_30L6,B30L6_0,DCBB.B30L6.R,MB.A30L6,MB.C30L6,2,15244.1923,15212.8723,B30L6,0,33,30L6,90.0,90,33,C30L6,1.8100000000000005,3.400000000000001,95.95614563437316,65.45791952580721,3355,14.0,3.0,01E,02D,12165.0,,,355,0,0
