,Circuit Name,Circuit Family,Period,Date (FGC),Time (FGC),FPA Reason,Timestamp_PIC,Delta_t(FGC-PIC),Delta_t(EE_even-PIC),Delta_t(EE_odd-PIC),Ramp rate,Plateau duration,I_Q_circ,MIITS_circ,I_Earth_max,EE analysis,V feeler analysis,U_EE_max_ODD,U_EE_max_EVEN,Position,I_Q_M,Nr in Q event,Delta_t(iQPS-PIC),nQPS crate name,Delta_t(nQPS-PIC),Type of Quench,Quench origin,Quench count,QDS trigger origin,dU_iQPS/dt,V_symm_max,dV_symm/dt,R_DL_max,I at R_DL_max,QH analysis,Short magnet ID,Manufacturer,Inner cable type,Outer cable type,I_Q_SM18,dI_Q_Acc,dI_Q_LHC,Comment,Analysis performed by,lhcsmapi version,lhcsm notebook version,Unnamed: 46,Unnamed: 47,timestamp_fgc,fpa_identifier
79,RB.A56,RB,HWC 2008,2008-05-19,19:19:57.060000,Magnet quench,2008-05-19 19:19:57.035000,25,-2,-4,10,0,10909,5718.5,-64.2,NOT ANALYSED,NOT ANALYSED,818,794,A15R5,5172,3,72091,B15R5,,GHe propagation,INT,,iQPS,-0.98,,,,,NOT ANALYSED,3188.0,3.0,01E,02G,12307,-,,,hagen,1.6.2,1.6.1,,,,
80,RB.A56,RB,HWC 2008,2008-05-19,19:19:57.060000,Magnet quench,2008-05-19 19:19:57.035000,25,-2,-4,10,0,10909,5718.5,-64.2,NOT ANALYSED,NOT ANALYSED,818,794,C14R5,556,4,269976,B14R5,,GHe propagation,INT,,iQPS,-0.04,,,,,NOT ANALYSED,3324.0,3.0,01E,02D,12231,-,,,hagen,1.6.2,1.6.1,,,,
81,RB.A56,RB,HWC 2008,2008-05-20,07:35:59.080000,Magnet quench,2008-05-20 07:35:59.056000,24,0,-2,10,0,10719.6,5552.3,-64.1,NOT ANALYSED,NOT ANALYSED,803,778,C15R5,10719,1,-10,B15R5,,Training,INT,14.0,iQPS,-5.83,,,,,NOT ANALYSED,3338.0,3.0,01E,02D,12180,-1461,,,hagen,1.6.2,1.6.1,,,,
82,RB.A56,RB,HWC 2008,2008-05-20,07:35:59.080000,Magnet quench,2008-05-20 07:35:59.056000,24,0,-2,10,0,10719.6,5552.3,-64.1,NOT ANALYSED,NOT ANALYSED,803,778,B15R5,6802,2,45105,B14R5,,GHe propagation,INT,,iQPS,-6.35,,,,,NOT ANALYSED,3353.0,3.0,01E,02D,12171,-,,,hagen,1.6.2,1.6.1,,,,
83,RB.A56,RB,HWC 2008,2008-05-20,07:35:59.080000,Magnet quench,2008-05-20 07:35:59.056000,24,0,-2,10,0,10719.6,5552.3,-64.1,NOT ANALYSED,NOT ANALYSED,803,778,A15R5,4610,3,81525,B15R5,,GHe propagation,INT,,iQPS,0,,,,,NOT ANALYSED,3188.0,3.0,01E,02G,12307,-,,,hagen,1.6.2,1.6.1,,,,
84,RB.A56,RB,HWC 2008,2008-05-20,07:35:59.080000,Magnet quench,2008-05-20 07:35:59.056000,24,0,-2,10,0,10719.6,5552.3,-64.1,NOT ANALYSED,NOT ANALYSED,803,778,C14R5,485,4,281537,B14R5,,GHe propagation,INT,,iQPS,-0.04,,,,,NOT ANALYSED,3324.0,3.0,01E,02D,12231,-,,,hagen,1.6.2,1.6.1,,,,
85,RB.A56,RB,HWC 2008,2008-05-20,18:07:21.340000,Magnet quench,2008-05-20 18:07:21.323000,17,0,-2,10,0,10917.7,5750.1,-64.1,NOT ANALYSED,NOT ANALYSED,817,790,A12R5,10917,1,-10,B12R5,,Training,INT,15.0,iQPS,-7.08,,,,,NOT ANALYSED,3367.0,3.0,01E,02D,9603,1314,,,hagen,1.6.2,1.6.1,,,,
86,RB.A56,RB,HWC 2008,2008-05-20,18:07:21.340000,Magnet quench,2008-05-20 18:07:21.323000,17,0,-2,10,0,10917.7,5750.1,-64.1,NOT ANALYSED,NOT ANALYSED,817,790,B12R5,6632,2,49173,B13R5,,GHe propagation,INT,,iQPS,0,,,,,NOT ANALYSED,2240.0,2.0,01E,02C0,10896,-,,,hagen,1.6.2,1.6.1,,,,
87,RB.A56,RB,HWC 2008,2008-05-20,18:07:21.340000,Magnet quench,2008-05-20 18:07:21.323000,17,0,-2,10,0,10917.7,5750.1,-64.1,NOT ANALYSED,NOT ANALYSED,817,790,C12R5,3960,3,96983,B12R5,,GHe propagation,EXT,,iQPS,0.45,,,,,NOT ANALYSED,1286.0,1.0,01E,02B8,11920,-,,,hagen,1.6.2,1.6.1,,,,
88,RB.A56,RB,HWC 2008,2008-05-21,18:17:47,Magnet quench,2008-05-21 18:17:46.975000,25,2,0,10,0,10943.6,5801.7,-64.2,NOT ANALYSED,NOT ANALYSED,815,791,A19L6,10944,1,-11,B19L6,,Training,EXT,16.0,iQPS,9.69,,,,,NOT ANALYSED,3376.0,3.0,01E,02D,12643,-1699,,No clear diode opening voltage peak,hagen,1.6.2,1.6.1,,,,
89,RB.A56,RB,HWC 2008,2008-05-21,18:17:47,Magnet quench,2008-05-21 18:17:46.975000,25,2,0,10,0,10943.6,5801.7,-64.2,NOT ANALYSED,NOT ANALYSED,815,791,B19L6,4499,2,85969,B18L6,,GHe propagation,INT,,iQPS,-0.71,,,,,NOT ANALYSED,2260.0,2.0,01E,02C9,10340,-,,,hagen,1.6.2,1.6.1,,,,
90,RB.A56,RB,HWC 2008,2008-05-21,18:17:47,Magnet quench,2008-05-21 18:17:46.975000,25,2,0,10,0,10943.6,5801.7,-64.2,NOT ANALYSED,NOT ANALYSED,815,791,C18L6,1699,3,174354,B18L6,,GHe propagation,INT,,iQPS,-0.09,,,,,NOT ANALYSED,1285.0,1.0,01E,02B8,11569,-,,,hagen,1.6.2,1.6.1,,,,
91,RB.A56,RB,HWC 2008,2008-05-21,18:17:47,Magnet quench,2008-05-21 18:17:46.975000,25,2,0,10,0,10943.6,5801.7,-64.2,NOT ANALYSED,NOT ANALYSED,815,791,C19L6,1283,4,199234,B19L6,,GHe propagation,EXT,,iQPS,0.07,,,,,NOT ANALYSED,3326.0,3.0,01E,02D,11746,-,,,hagen,1.6.2,1.6.1,,,,
92,RB.A56,RB,HWC 2008,2008-05-23,07:44:16.700000,Magnet quench,2008-05-23 07:44:16.679000,21,0,-1,10,0,10976,5768.1,-64.1,NOT ANALYSED,NOT ANALYSED,816,793,B9L6,10976,1,-11,B11L6,,Training,INT,17.0,iQPS,0,,,,,NOT ANALYSED,3330.0,3.0,01E,02D,12686,-1710,,,hagen,1.6.2,1.6.1,,,,
93,RB.A56,RB,HWC 2008,2008-05-23,07:44:16.700000,Magnet quench,2008-05-23 07:44:16.679000,21,0,-1,10,0,10976,5768.1,-64.1,NOT ANALYSED,NOT ANALYSED,816,793,B33R5,10971,2,37,B32R5,,Training,INT,18.0,iQPS,-6.68,,,,,NOT ANALYSED,3375.0,3.0,01E,02D,12453,-1482,,,hagen,1.6.2,1.6.1,,,,
94,RB.A56,RB,HWC 2008,2008-05-23,07:44:16.700000,Magnet quench,2008-05-23 07:44:16.679000,21,0,-1,10,0,10976,5768.1,-64.1,NOT ANALYSED,NOT ANALYSED,816,793,A9L6,6480,3,51676,B10L6,,GHe propagation,INT,,iQPS,-0.76,,,,,NOT ANALYSED,3389.0,3.0,01E,02G,9066,-,,,hagen,1.6.2,1.6.1,,,,
95,RB.A56,RB,HWC 2008,2008-05-23,07:44:16.700000,Magnet quench,2008-05-23 07:44:16.679000,21,0,-1,10,0,10976,5768.1,-64.1,NOT ANALYSED,NOT ANALYSED,816,793,C33R5,5639,4,64649,B33R5,,GHe propagation,EXT,,iQPS,0.87,,,,,NOT ANALYSED,2253.0,2.0,01E,02C0,11191,-,,,hagen,1.6.2,1.6.1,,,,
96,RB.A56,RB,HWC 2008,2008-05-23,07:44:16.700000,Magnet quench,2008-05-23 07:44:16.679000,21,0,-1,10,0,10976,5768.1,-64.1,NOT ANALYSED,NOT ANALYSED,816,793,A33R5,5584,5,65537,B33R5,,GHe propagation,INT,,iQPS,-0.97,,,,,NOT ANALYSED,2254.0,2.0,01E,02C0,11331,-,,,hagen,1.6.2,1.6.1,,,,
97,RB.A56,RB,HWC 2008,2008-05-23,07:44:16.700000,Magnet quench,2008-05-23 07:44:16.679000,21,0,-1,10,0,10976,5768.1,-64.1,NOT ANALYSED,NOT ANALYSED,816,793,A10L6,510,6,273499,B10L6,,GHe propagation,INT,,iQPS,-0.11,,,,,NOT ANALYSED,3246.0,3.0,01E,02B8,12450,-,,,hagen,1.6.2,1.6.1,,,,
98,RB.A56,RB,HWC 2008,2008-05-23,07:44:16.700000,Magnet quench,2008-05-23 07:44:16.679000,21,0,-1,10,0,10976,5768.1,-64.1,NOT ANALYSED,NOT ANALYSED,816,793,C32R5,503,7,274551,B32R5,,GHe propagation,INT,,iQPS,-1.04,,,,,NOT ANALYSED,3368.0,3.0,01E,02D,10537,-,,,hagen,1.6.2,1.6.1,,,,
99,RB.A56,RB,HWC 2008,2008-05-23,17:48:21.140000,Magnet quench,2008-05-23 17:48:21.103000,37,2,-1,10,0,10983.1,5789.5,-64.1,NOT ANALYSED,NOT ANALYSED,821,799,B29L6,10985,1,-12,B28L6,,Training,INT,19.0,iQPS,-4.87,,,,,NOT ANALYSED,3336.0,3.0,01E,02D,10515,470,,,hagen,1.6.2,1.6.1,,,,
100,RB.A56,RB,HWC 2008,2008-05-23,17:48:21.140000,Magnet quench,2008-05-23 17:48:21.103000,37,2,-1,10,0,10983.1,5789.5,-64.1,NOT ANALYSED,NOT ANALYSED,821,799,C29L6,7137,2,42625,B29L6,,GHe propagation,INT,,iQPS,0,,,,,NOT ANALYSED,2250.0,2.0,01E,02C0,11432,-,,,hagen,1.6.2,1.6.1,,,,
101,RB.A56,RB,HWC 2008,2008-05-23,17:48:21.140000,Magnet quench,2008-05-23 17:48:21.103000,37,2,-1,10,0,10983.1,5789.5,-64.1,NOT ANALYSED,NOT ANALYSED,821,799,A29L6,6910,3,45675,B29L6,,GHe propagation,INT,,iQPS,-0.83,,,,,NOT ANALYSED,3370.0,3.0,01E,02D,12129,-,,,hagen,1.6.2,1.6.1,,,,
102,RB.A56,RB,HWC 2008,2008-05-23,17:48:21.140000,Magnet quench,2008-05-23 17:48:21.103000,37,2,-1,10,0,10983.1,5789.5,-64.1,NOT ANALYSED,NOT ANALYSED,821,799,A30L6,385,4,301297,B30L6,,GHe propagation,INT,,iQPS,-0.03,,,,,NOT ANALYSED,2257.0,2.0,01E,02C0,11850,-,,No diode opening (until end PM file),hagen,1.6.2,1.6.1,,,,
103,RB.A56,RB,HWC 2008,2008-05-26,07:41:44.240000,Magnet quench,2008-05-26 07:41:44.218000,22,-1,-3,10,0,10996.3,5828.1,-64.1,NOT ANALYSED,NOT ANALYSED,817,793,A19R5,10996,1,-12,B19R5,,Training,INT,20.0,iQPS,0,,,,,NOT ANALYSED,2265.0,2.0,01E,02C9,10357,639,,,hagen,1.6.2,1.6.1,,,,
104,RB.A56,RB,HWC 2008,2008-05-26,07:41:44.240000,Magnet quench,2008-05-26 07:41:44.218000,22,-1,-3,10,0,10996.3,5828.1,-64.1,NOT ANALYSED,NOT ANALYSED,817,793,B19R5,7522,2,37919,B18R5,,GHe propagation,INT,,iQPS,-1.03,,,,,NOT ANALYSED,3327.0,3.0,01E,02D,9935,-,,,hagen,1.6.2,1.6.1,,,,
105,RB.A56,RB,HWC 2008,2008-05-26,07:41:44.240000,Magnet quench,2008-05-26 07:41:44.218000,22,-1,-3,10,0,10996.3,5828.1,-64.1,NOT ANALYSED,NOT ANALYSED,817,793,C18R5,5350,3,70074,B18R5,,GHe propagation,INT,,iQPS,-1.18,,,,,NOT ANALYSED,3347.0,3.0,01E,02D,12719,-,,,hagen,1.6.2,1.6.1,,,,
106,RB.A56,RB,HWC 2008,2008-05-26,07:41:44.240000,Magnet quench,2008-05-26 07:41:44.218000,22,-1,-3,10,0,10996.3,5828.1,-64.1,NOT ANALYSED,NOT ANALYSED,817,793,C19R5,4006,4,96547,B19R5,,GHe propagation,INT,,iQPS,-0.3,,,,,NOT ANALYSED,2258.0,2.0,01E,02C0,12511,-,,,hagen,1.6.2,1.6.1,,,,
107,RB.A56,RB,HWC 2008,2008-05-26,07:41:44.240000,Magnet quench,2008-05-26 07:41:44.218000,22,-1,-3,10,0,10996.3,5828.1,-64.1,NOT ANALYSED,NOT ANALYSED,817,793,B18R5,3298,5,114010,B19R5,,GHe propagation,EXT,,iQPS,0.25,,,,,NOT ANALYSED,1283.0,1.0,01E,02B8,12123,-,,,hagen,1.6.2,1.6.1,,,,
108,RB.A56,RB,HWC 2008,2008-05-26,07:41:44.240000,Magnet quench,2008-05-26 07:41:44.218000,22,-1,-3,10,0,10996.3,5828.1,-64.1,NOT ANALYSED,NOT ANALYSED,817,793,A18R5,1453,6,185904,B18R5,,GHe propagation,INT,,iQPS,-0.09,,,,,NOT ANALYSED,3374.0,3.0,01E,02D,11233,-,,,hagen,1.6.2,1.6.1,,,,
109,RB.A56,RB,HWC 2008,2008-05-26,16:54:18.440000,Magnet quench,2008-05-26 16:54:18.417000,23,-1,-3,10,0,11018.1,5825,44.1,NOT ANALYSED,NOT ANALYSED,824,803,A18L6,11018,1,-12,B18L6,,Training,EXT,21.0,iQPS,7.35,,,,,NOT ANALYSED,3364.0,3.0,01E,02D,12757,-1739,,,hagen,1.6.2,1.6.1,,,,
110,RB.A56,RB,HWC 2008,2008-05-26,16:54:18.440000,Magnet quench,2008-05-26 16:54:18.417000,23,-1,-3,10,0,11018.1,5825,44.1,NOT ANALYSED,NOT ANALYSED,824,803,B18L6,6010,2,59133,B19L6,,GHe propagation,INT,,iQPS,-1.88,,,,,NOT ANALYSED,1295.0,1.0,01E,02B8,12527,-,,,hagen,1.6.2,1.6.1,,,,
111,RB.A56,RB,HWC 2008,2008-05-26,16:54:18.440000,Magnet quench,2008-05-26 16:54:18.417000,23,-1,-3,10,0,11018.1,5825,44.1,NOT ANALYSED,NOT ANALYSED,824,803,C18L6,5976,3,59671,B18L6,,GHe propagation,INT,,iQPS,-0.97,,,,,NOT ANALYSED,1285.0,1.0,01E,02B8,11569,-,,,hagen,1.6.2,1.6.1,,,,
112,RB.A56,RB,HWC 2008,2008-05-26,16:54:18.440000,Magnet quench,2008-05-26 16:54:18.417000,23,-1,-3,10,0,11018.1,5825,44.1,NOT ANALYSED,NOT ANALYSED,824,803,C17L6,2951,4,123637,B17L6,,GHe propagation,EXT,,iQPS,0.22,,,,,NOT ANALYSED,3329.0,3.0,01E,02D,10744,-,,,hagen,1.6.2,1.6.1,,,,
113,RB.A56,RB,HWC 2008,2008-05-26,16:54:18.440000,Magnet quench,2008-05-26 16:54:18.417000,23,-1,-3,10,0,11018.1,5825,44.1,NOT ANALYSED,NOT ANALYSED,824,803,A19L6,233,5,338423,B19L6,,GHe propagation,EXT,,iQPS,0.23,,,,,NOT ANALYSED,3376.0,3.0,01E,02D,12643,-,,No diode opening (until end PM file),hagen,1.6.2,1.6.1,,,,
114,RB.A56,RB,HWC 2008,2008-05-27,10:48:29.520000,Magnet quench,2008-05-27 10:48:29.502000,18,-2,-2,10,0,11039.3,5868.7,-63.6,NOT ANALYSED,NOT ANALYSED,822,800,C30R5,11039,1,-12,B30R5,,Training,INT,22.0,iQPS,-10.02,,,,,NOT ANALYSED,3320.0,3.0,01E,02D,10849,190,,,hagen,1.6.2,1.6.1,,,,
115,RB.A56,RB,HWC 2008,2008-05-27,10:48:29.520000,Magnet quench,2008-05-27 10:48:29.502000,18,-2,-2,10,0,11039.3,5868.7,-63.6,NOT ANALYSED,NOT ANALYSED,822,800,B30R5,7406,2,39665,B31R5,,GHe propagation,EXT,,iQPS,4.72,,,,,NOT ANALYSED,3359.0,3.0,01E,02D,11193,-,,,hagen,1.6.2,1.6.1,,,,
116,RB.A56,RB,HWC 2008,2008-05-27,10:48:29.520000,Magnet quench,2008-05-27 10:48:29.502000,18,-2,-2,10,0,11039.3,5868.7,-63.6,NOT ANALYSED,NOT ANALYSED,822,800,A30R5,4948,3,77421,B30R5,,GHe propagation,INT,,iQPS,-0.69,,,,,NOT ANALYSED,2232.0,2.0,01E,02C9,10905,-,,,hagen,1.6.2,1.6.1,,,,
117,RB.A56,RB,HWC 2008,2008-05-27,17:40:42.740000,Magnet quench,2008-05-27 17:40:42.705000,35,-1,0,10,0,11064.3,5893.9,-63.7,NOT ANALYSED,NOT ANALYSED,828,807,A11L6,11064,1,-10,B10L6,,Training,EXT,23.0,iQPS,8.13,,,,,NOT ANALYSED,3215.0,3.0,01E,02G,11780,-716,,,hagen,1.6.2,1.6.1,,,,
118,RB.A56,RB,HWC 2008,2008-05-27,17:40:42.740000,Magnet quench,2008-05-27 17:40:42.705000,35,-1,0,10,0,11064.3,5893.9,-63.7,NOT ANALYSED,NOT ANALYSED,828,807,B11L6,4782,2,80773,B11L6,,GHe propagation,INT,,iQPS,-1.01,,,,,NOT ANALYSED,2322.0,2.0,01E,02C9,12182,-,,,hagen,1.6.2,1.6.1,,,,
119,RB.A56,RB,HWC 2008,2008-05-28,07:35:58.580000,Magnet quench,2008-05-28 07:35:58.555000,25,2,0,10,0,11074.4,5885.2,44.5,NOT ANALYSED,NOT ANALYSED,826,805,B14L6,11074,1,-10,B15L6,,Training,EXT,24.0,iQPS,8,,,,,NOT ANALYSED,3349.0,3.0,01E,02D,10226,848,,Earth fault after quench with blown PC fuse,hagen,1.6.2,1.6.1,,,,
120,RB.A56,RB,HWC 2008,2008-05-28,07:35:58.580000,Magnet quench,2008-05-28 07:35:58.555000,25,2,0,10,0,11074.4,5885.2,44.5,NOT ANALYSED,NOT ANALYSED,826,805,C14L6,7080,2,44187,B14L6,,GHe propagation,INT,,iQPS,-3.29,,,,,NOT ANALYSED,3341.0,3.0,01E,02D,9808,-,,,hagen,1.6.2,1.6.1,,,,
121,RB.A56,RB,HWC 2008,2008-05-28,07:35:58.580000,Magnet quench,2008-05-28 07:35:58.555000,25,2,0,10,0,11074.4,5885.2,44.5,NOT ANALYSED,NOT ANALYSED,826,805,A14L6,7017,3,45011,B14L6,,GHe propagation,EXT,,iQPS,1,,,,,NOT ANALYSED,3222.0,3.0,01E,02G,12057,-,,,hagen,1.6.2,1.6.1,,,,
122,RB.A56,RB,HWC 2008,2008-05-28,19:08:27.600000,Magnet quench,2008-05-28 19:08:27.578000,22,1,-1,10,0,11089.8,5907.1,-63.7,NOT ANALYSED,NOT ANALYSED,826,805,B24L6,11090,1,-11,B25L6,,Training,EXT,25.0,iQPS,7.42,,,,,NOT ANALYSED,3343.0,3.0,01E,02D,10258,832,,,hagen,1.6.2,1.6.1,,,,
123,RB.A56,RB,HWC 2008,2008-05-28,19:08:27.600000,Magnet quench,2008-05-28 19:08:27.578000,22,1,-1,10,0,11089.8,5907.1,-63.7,NOT ANALYSED,NOT ANALYSED,826,805,C24L6,7432,2,39711,B24L6,,GHe propagation,INT,,iQPS,-5.35,,,,,NOT ANALYSED,2283.0,2.0,01B,02D,11448,-,,,hagen,1.6.2,1.6.1,,,,
124,RB.A56,RB,HWC 2008,2008-05-28,19:08:27.600000,Magnet quench,2008-05-28 19:08:27.578000,22,1,-1,10,0,11089.8,5907.1,-63.7,NOT ANALYSED,NOT ANALYSED,826,805,A24L6,6682,3,49804,B24L6,,GHe propagation,INT,,iQPS,-0.64,,,,,NOT ANALYSED,3339.0,3.0,01E,02D,12728,-,,,hagen,1.6.2,1.6.1,,,,
125,RB.A56,RB,HWC 2008,2008-05-28,19:08:27.600000,Magnet quench,2008-05-28 19:08:27.578000,22,1,-1,10,0,11089.8,5907.1,-63.7,NOT ANALYSED,NOT ANALYSED,826,805,A25L6,1944,4,161494,B25L6,,GHe propagation,EXT,,iQPS,0.11,,,,,NOT ANALYSED,2223.0,2.0,01E,02C9,10618,-,,,hagen,1.6.2,1.6.1,,,,
126,RB.A56,RB,HWC 2008,2008-05-28,19:08:27.600000,Magnet quench,2008-05-28 19:08:27.578000,22,1,-1,10,0,11089.8,5907.1,-63.7,NOT ANALYSED,NOT ANALYSED,826,805,B25L6,269,5,328721,B24L6,,GHe propagation,EXT,,iQPS,0.02,,,,,NOT ANALYSED,2220.0,2.0,01E,02C9,11815,-,,No diode opening,hagen,1.6.2,1.6.1,,,,
127,RB.A56,RB,HWC 2008,2008-05-29,07:30:57.220000,Magnet quench,2008-05-29 07:30:57.199000,21,-2,-4,10,0,11101,5900.8,-63.5,NOT ANALYSED,NOT ANALYSED,829,808,B19R5,11101,1,-9,B18R5,,Training,EXT,26.0,iQPS,9.57,,,,,NOT ANALYSED,3327.0,3.0,01E,02D,9935,1166,,,hagen,1.6.2,1.6.1,,,,
128,RB.A56,RB,HWC 2008,2008-05-29,07:30:57.220000,Magnet quench,2008-05-29 07:30:57.199000,21,-2,-4,10,0,11101,5900.8,-63.5,NOT ANALYSED,NOT ANALYSED,829,808,A19R5,7479,2,39125,B19R5,,GHe propagation,EXT,,iQPS,5.68,,,,,NOT ANALYSED,2265.0,2.0,01E,02C9,10357,-,,,hagen,1.6.2,1.6.1,,,,
129,RB.A56,RB,HWC 2008,2008-05-29,07:30:57.220000,Magnet quench,2008-05-29 07:30:57.199000,21,-2,-4,10,0,11101,5900.8,-63.5,NOT ANALYSED,NOT ANALYSED,829,808,C19R5,7410,3,40005,B19R5,,GHe propagation,INT,,iQPS,-0.47,,,,,NOT ANALYSED,2258.0,2.0,01E,02C0,12511,-,,,hagen,1.6.2,1.6.1,,,,
130,RB.A56,RB,HWC 2008,2008-05-29,07:30:57.220000,Magnet quench,2008-05-29 07:30:57.199000,21,-2,-4,10,0,11101,5900.8,-63.5,NOT ANALYSED,NOT ANALYSED,829,808,C18R5,2832,4,127699,B18R5,,GHe propagation,INT,,iQPS,-0.16,,,,,NOT ANALYSED,3347.0,3.0,01E,02D,12719,-,,,hagen,1.6.2,1.6.1,,,,
131,RB.A56,RB,HWC 2008,2008-05-29,07:30:57.220000,Magnet quench,2008-05-29 07:30:57.199000,21,-2,-4,10,0,11101,5900.8,-63.5,NOT ANALYSED,NOT ANALYSED,829,808,B18R5,345,5,308176,B19R5,,GHe propagation,INT,,iQPS,-0.15,,,,,NOT ANALYSED,1283.0,1.0,01E,02B8,12123,-,,No diode opening,hagen,1.6.2,1.6.1,,,,
132,RB.A56,RB,HWC 2008,2008-05-29,18:39:39.440000,Magnet quench,2008-05-29 18:39:39.415000,25,-1,-3,10,0,11117.9,5939,-63.6,NOT ANALYSED,NOT ANALYSED,830,811,A25R5,11118,1,-14,B25R5,,Training,EXT,27.0,iQPS,8.52,,,,,NOT ANALYSED,3381.0,3.0,01E,02D,10397,721,,,hagen,1.6.2,1.6.1,,,,
133,RB.A56,RB,HWC 2008,2008-05-29,18:39:39.440000,Magnet quench,2008-05-29 18:39:39.415000,25,-1,-3,10,0,11117.9,5939,-63.6,NOT ANALYSED,NOT ANALYSED,830,811,B25R5,5797,2,63335,B24R5,,GHe propagation,EXT,,iQPS,0.49,,,,,NOT ANALYSED,1267.0,1.0,01E,02B5,12000,-,,,hagen,1.6.2,1.6.1,,,,
134,RB.A56,RB,HWC 2008,2008-05-29,18:39:39.440000,Magnet quench,2008-05-29 18:39:39.415000,25,-1,-3,10,0,11117.9,5939,-63.6,NOT ANALYSED,NOT ANALYSED,830,811,C25R5,3350,3,113441,B25R5,,GHe propagation,INT,,iQPS,-0.23,,,,,NOT ANALYSED,3316.0,3.0,01E,02D,11608,-,,,hagen,1.6.2,1.6.1,,,,
135,RB.A56,RB,HWC 2008,2008-05-29,18:39:39.440000,Magnet quench,2008-05-29 18:39:39.415000,25,-1,-3,10,0,11117.9,5939,-63.6,NOT ANALYSED,NOT ANALYSED,830,811,C24R5,1984,4,160116,B24R5,,GHe propagation,EXT,,iQPS,0.11,,,,,NOT ANALYSED,1275.0,1.0,01E,02B5,12204,-,,,hagen,1.6.2,1.6.1,,,,
136,RB.A56,RB,HWC 2008,2008-06-04,08:55:16.420000,Magnet quench,2008-06-04 08:55:16.395000,25,,,10,0,11122.4,5975.8,-63.1,NOT ANALYSED,NOT ANALYSED,825,,C17L6,11123,1,-11,B17L6,,Training,INT,28.0,iQPS,-9.27,,,,,NOT ANALYSED,3329.0,3.0,01E,02D,10744,379,,Missing PM for EE,hagen,1.6.2,1.6.1,,,,
137,RB.A56,RB,HWC 2008,2008-06-04,08:55:16.420000,Magnet quench,2008-06-04 08:55:16.395000,25,,,10,0,11122.4,5975.8,-63.1,NOT ANALYSED,NOT ANALYSED,825,,B17L6,6261,2,56472,B16L6,,GHe propagation,EXT,,iQPS,0.72,,,,,NOT ANALYSED,3244.0,3.0,01E,02B8,12808,-,,,hagen,1.6.2,1.6.1,,,,
138,RB.A56,RB,HWC 2008,2008-06-04,08:55:16.420000,Magnet quench,2008-06-04 08:55:16.395000,25,,,10,0,11122.4,5975.8,-63.1,NOT ANALYSED,NOT ANALYSED,825,,A18L6,2822,3,129578,B18L6,,GHe propagation,EXT,,iQPS,0.25,,,,,NOT ANALYSED,3364.0,3.0,01E,02D,12757,-,,,hagen,1.6.2,1.6.1,,,,
139,RB.A56,RB,HWC 2008,2008-06-04,08:55:16.420000,Magnet quench,2008-06-04 08:55:16.395000,25,,,10,0,11122.4,5975.8,-63.1,NOT ANALYSED,NOT ANALYSED,825,,A17L6,2487,4,140893,B17L6,,GHe propagation,EXT,,iQPS,0.18,,,,,NOT ANALYSED,2248.0,2.0,01E,02C0,11954,-,,,hagen,1.6.2,1.6.1,,,,
140,RB.A56,RB,HWC 2008,2008-06-04,17:38:03.040000,Heater-provoked,2008-06-04 17:38:03.008000,32,-1,-3,0,40,11121,5811.9,-56.4,NOT ANALYSED,NOT ANALYSED,830,810,A27R5,11121,1,-10,B27R5,,Heater-provoked,EXT,,iQPS,0.16,,,,,NOT ANALYSED,3342.0,3.0,01E,02D,11868,-,,Test with firing QH simultaneously in 3 magnets at 11.2 kA,hagen,1.6.2,1.6.1,,,,
141,RB.A56,RB,HWC 2008,2008-06-04,17:38:03.040000,Heater-provoked,2008-06-04 17:38:03.008000,32,-1,-3,0,40,11121,5811.9,-56.4,NOT ANALYSED,NOT ANALYSED,830,810,A10R5,11094,2,211,B10R5,,Heater-provoked,EXT,,iQPS,0.17,,,,,NOT ANALYSED,3328.0,3.0,01E,02D,11571,-,,Test with firing QH simultaneously in 3 magnets at 11.2 kA,hagen,1.6.2,1.6.1,,,,
142,RB.A56,RB,HWC 2008,2008-06-04,17:38:03.040000,Heater-provoked,2008-06-04 17:38:03.008000,32,-1,-3,0,40,11121,5811.9,-56.4,NOT ANALYSED,NOT ANALYSED,830,810,B20R5,11063,3,504,B21R5,,Heater-provoked,EXT,,iQPS,0.16,,,,,NOT ANALYSED,3331.0,3.0,01E,02D,9139,-,,Test with firing QH simultaneously in 3 magnets at 11.2 kA,hagen,1.6.2,1.6.1,,,,
143,RB.A56,RB,HWC 2008,2008-06-04,17:38:03.040000,Magnet quench,2008-06-04 17:38:03.008000,32,-1,-3,0,40,11121,5811.9,-56.4,NOT ANALYSED,NOT ANALYSED,830,810,B27R5,6618,4,50191,B26R5,,GHe propagation,INT,,iQPS,-0.67,,,,,NOT ANALYSED,3369.0,3.0,01E,02D,10255,-,,Test with firing QH simultaneously in 3 magnets at 11.2 kA,hagen,1.6.2,1.6.1,,,,
144,RB.A56,RB,HWC 2008,2008-06-04,17:38:03.040000,Magnet quench,2008-06-04 17:38:03.008000,32,-1,-3,0,40,11121,5811.9,-56.4,NOT ANALYSED,NOT ANALYSED,830,810,B10R5,6564,5,50953,B11R5,,GHe propagation,INT,,iQPS,0,,,,,NOT ANALYSED,3240.0,3.0,01E,02B8,12850,-,,Test with firing QH simultaneously in 3 magnets at 11.2 kA,hagen,1.6.2,1.6.1,,,,
