Circuit,Magnet,Position,B1_aperture,Diode_type,Correctors,EE place,#Electric_EE,#Electric_circuit,Cryostat,Cryostat2,QPS Crate&Board,Bus Bar Segment Name,1st Magnet,2nd Magnet,Num of splices,Dcum1,Dcum2,QPS Crate,QPS Board,#Segment,phys_pos,Name,R_1,R_2,RRR_1,RRR_2
RB.A56,MB.B24R5,14434.6123,EXT,R,B,ODD,55,55,LBBRA.24R5,LBBRA_24R5,B25R5_2,DCBB.24R5.R,MB.A25R5,MB.B24R5,3,14464.5723,14426.7823,B25R5,2,55,46,B24R5,3.2400000000000007,3.2400000000000007,67.59410659048159,66.94333085452014
RB.A56,MB.C24R5,14450.2723,EXT,R,A,EVEN,24,101,LBARB.24R5,LBARB_24R5,B24R5_0,DCBB.24R5.L,MB.A24R5,MB.C24R5,2,14411.1223,14442.4423,B24R5,0,102,47,C24R5,1.83,2.4799999999999818,94.71508838982798,79.08549669352671
RB.A56,MB.A25R5,14472.4023,EXT,R,B,ODD,54,54,LBBRA.25R5,LBBRA_25R5,B25R5_1,DCBB.A25R5.R,MB.C25R5,MB.A25R5,2,14495.8923,14464.5723,B25R5,1,54,48,A25R5,3.7,3.2400000000000007,54.73594914052305,66.94333085452014
RB.A56,MB.B25R5,14488.0623,EXT,R,A,EVEN,25,102,LBARA.25R5,LBARA_25R5,B24R5_1,DCBB.A25R5.L,MB.C24R5,MB.B25R5,3,14442.4423,14480.2323,B24R5,1,103,49,B25R5,3.310000141193014,2.9899999999999998,67.19212096326802,72.05491275077262
RB.A56,MB.C25R5,14503.7223,EXT,R,B,ODD,53,53,LBBRC.25R5,LBBRC_25R5,B25R5_0,DCBB.B25R5.R,MB.B26R5,MB.C25R5,3,14533.6823,14495.8923,B25R5,0,53,50,C25R5,2.4000000000000004,1.96,80.39860414416525,90.45027015692106
RB.A56,MB.A26R5,14525.8523,EXT,R,A,EVEN,26,103,LBARA.26R5,LBARA_26R5,B24R5_2,DCBQ.25R5.L,MB.B25R5,MB.A26R5,3,14480.2323,14518.0223,B24R5,2,104,51,A26R5,1.8100000000000005,2.9899999999999998,95.95614563437316,72.05491275077262
RB.A56,MB.B26R5,14541.5123,EXT,R,B,ODD,52,52,LBBRA.26R5,LBBRA_26R5,B27R5_2,DCBB.26R5.R,MB.A27R5,MB.B26R5,3,14571.4723,14533.6823,B27R5,2,52,52,B26R5,1.82,3.19,94.98000661467276,69.08204078566787
RB.A56,MB.C26R5,14557.1723,EXT,R,A,EVEN,27,104,LBARB.26R5,LBARB_26R5,B26R5_0,DCBB.26R5.L,MB.A26R5,MB.C26R5,2,14518.0223,14549.3423,B26R5,0,105,53,C26R5,1.83,1.81,94.71508838982798,95.8748204483924
RB.A56,MB.A27R5,14579.3023,EXT,R,B,ODD,51,51,LBBRA.27R5,LBBRA_27R5,B27R5_1,DCBB.A27R5.R,MB.C27R5,MB.A27R5,2,14602.7923,14571.4723,B27R5,1,51,54,A27R5,3.25,1.83,68.09926754352253,94.32351566615596
RB.A56,MB.B27R5,14594.9623,EXT,R,A,EVEN,28,105,LBARA.27R5,LBARA_27R5,B26R5_1,DCBB.A27R5.L,MB.C26R5,MB.B27R5,3,14549.3423,14587.1323,B26R5,1,106,55,B27R5,2.4000000000000004,1.83,80.39860414416525,94.32351566615596
RB.A56,MB.C27R5,14610.6223,EXT,R,B,ODD,50,50,LBBRC.27R5,LBBRC_27R5,B27R5_0,DCBB.B27R5.R,MB.B28R5,MB.C27R5,3,14640.5823,14602.7923,B27R5,0,50,56,C27R5,1.83,2.480000000000015,94.71508838982798,79.11108700795295
RB.A56,MB.A28R5,14632.7523,EXT,R,A,EVEN,29,106,LBARA.28R5,LBARA_28R5,B26R5_2,DCBQ.27R5.L,MB.B27R5,MB.A28R5,3,14587.1323,14624.9223,B26R5,2,107,57,A28R5,2.979999999999998,2.4300000000000006,71.9167377486337,79.89986949478443
RB.A56,MB.B28R5,14648.4123,EXT,R,B,ODD,49,49,LBBRA.28R5,LBBRA_28R5,B29R5_2,DCBB.28R5.R,MB.A29R5,MB.B28R5,3,14678.3723,14640.5823,B29R5,2,49,58,B28R5,3.11,3.1799999999742785,70.2908110941323,69.74655266092758
RB.A56,MB.C28R5,14664.0723,EXT,R,A,EVEN,30,107,LBARB.28R5,LBARB_28R5,B28R5_0,DCBB.28R5.L,MB.A28R5,MB.C28R5,2,14624.9223,14656.2423,B28R5,0,108,59,C28R5,3.11,2.430000000000001,70.2908110941323,79.91564766114065
RB.A56,MB.A29R5,14686.2023,EXT,R,B,ODD,48,48,LBBRA.29R5,LBBRA_29R5,B29R5_1,DCBB.A29R5.R,MB.C29R5,MB.A29R5,2,14709.6923,14678.3723,B29R5,1,48,60,A29R5,2.430000000000001,2.430000000000001,79.91564766114065,79.91564766114065
RB.A56,MB.B29R5,14701.8623,EXT,R,A,EVEN,31,108,LBARA.29R5,LBARA_29R5,B28R5_1,DCBB.A29R5.L,MB.C28R5,MB.B29R5,3,14656.2423,14694.0323,B28R5,1,109,61,B29R5,3.2400000000000007,3.15,66.94333085452014,69.97010621488656
RB.A56,MB.C29R5,14717.5223,EXT,R,B,ODD,47,47,LBBRC.29R5,LBBRC_29R5,B29R5_0,DCBB.B29R5.R,MB.B30R5,MB.C29R5,3,14747.4823,14709.6923,B29R5,0,47,62,C29R5,1.74,2.4799999999999818,97.96870463516548,79.08549669352671
RB.A56,MB.A30R5,14739.6523,EXT,R,A,EVEN,32,109,LBARA.30R5,LBARA_30R5,B28R5_2,DCBQ.29R5.L,MB.B29R5,MB.A30R5,3,14694.0323,14731.8223,B28R5,2,110,63,A30R5,3.7,2.480000000000015,54.73594914052305,79.11108700795295
RB.A56,MB.B30R5,14755.3123,EXT,R,B,ODD,46,46,LBBRA.30R5,LBBRA_30R5,B31R5_2,DCBB.30R5.R,MB.A31R5,MB.B30R5,3,14785.2723,14747.4823,B31R5,2,46,64,B30R5,3.7,2.01,54.73594914052305,90.1826216302873
RB.A56,MB.C30R5,14770.9723,EXT,R,A,EVEN,33,110,LBARB.30R5,LBARB_30R5,B30R5_0,DCBB.30R5.L,MB.A30R5,MB.C30R5,2,14731.8223,14763.1423,B30R5,0,111,65,C30R5,3.7,1.96,54.73594914052305,90.45027015692106
RB.A56,MB.A31R5,14793.1023,EXT,R,B,ODD,45,45,LBBRA.31R5,LBBRA_31R5,B31R5_1,DCBB.A31R5.R,MB.C31R5,MB.A31R5,2,14816.5923,14785.2723,B31R5,1,45,66,A31R5,3.2400000000000007,3.0800000000000005,67.59410659048159,70.76365748864274
RB.A56,MB.B31R5,14808.7623,EXT,R,A,EVEN,34,111,LBARA.31R5,LBARA_31R5,B30R5_1,DCBB.A31R5.L,MB.C30R5,MB.B31R5,3,14763.1423,14800.9323,B30R5,1,112,67,B31R5,1.7899999999999998,1.7699999999999998,96.14625244938792,97.37175994946976
RB.A56,MB.C31R5,14824.4223,EXT,R,B,ODD,44,44,LBBRC.31R5,LBBRC_31R5,B31R5_0,DCBB.B31R5.R,MB.B32R5,MB.C31R5,3,14854.3823,14816.5923,B31R5,0,44,68,C31R5,1.7699999999999998,2.430000000000001,97.37175994946976,79.91564766114065
RB.A56,MB.A32R5,14846.5523,EXT,R,A,EVEN,35,112,LBARA.32R5,LBARA_32R5,B30R5_2,DCBQ.31R5.L,MB.B31R5,MB.A32R5,3,14800.9323,14838.7223,B30R5,2,113,69,A32R5,3.2400000000000007,3.220000000000001,67.59410659048159,69.30246088141651
RB.A56,MB.B32R5,14862.2123,EXT,R,B,ODD,43,43,LBBRA.32R5,LBBRA_32R5,B33R5_1,DCBB.32R5.R,MB.A33R5,MB.B32R5,3,14892.1723,14854.3823,B33R5,1,43,70,B32R5,1.7699999999999998,2.4799999999999818,97.37175994946976,79.08549669352671
RB.A56,MB.C32R5,14877.8723,EXT,R,A,EVEN,36,113,LBARB.32R5,LBARB_32R5,B32R5_0,DCBB.32R5.L,MB.A32R5,MB.C32R5,2,14838.7223,14870.0423,B32R5,0,114,71,C32R5,1.8100000000000005,1.96,95.95614563437316,90.45027015692106
RB.A56,MB.A33R5,14900.0023,EXT,R,B,ODD,42,42,LBBRA.33R5,LBBRA_33R5,B33R5_0,DCBB.A33R5.R,MB.C33R5,MB.A33R5,2,14923.4923,14892.1723,B33R5,0,42,72,A33R5,1.83,1.81,94.71508838982798,95.8748204483924
RB.A56,MB.B33R5,14915.6623,EXT,R,A,EVEN,37,114,LBARA.33R5,LBARA_33R5,B32R5_1,DCBB.A33R5.L,MB.C32R5,MB.B33R5,3,14870.0423,14907.8323,B32R5,1,115,73,B33R5,1.8100000000000005,3.0900000000000003,95.95614563437316,70.87720413274648
RB.A56,MB.C33R5,14931.3223,EXT,R,B,ODD,41,41,LBBRC.33R5,LBBRC_33R5,B34L6_2,DCBB.B33R5.R,MB.B34R5,MB.C33R5,3,14961.2823,14923.4923,B34L6,2,41,74,C33R5,1.7300000000000002,2.480000000000015,97.7700238334445,79.11108700795295
RB.A56,MB.A34R5,14953.4523,EXT,R,A,EVEN,38,115,LBARA.34R5,LBARA_34R5,B32R5_2,DCBQ.33R5.L,MB.B33R5,MB.A34R5,3,14907.8323,14945.6223,B32R5,2,116,75,A34R5,3.2400000000000007,1.8100000000000005,67.59410659048159,95.95614563437316
RB.A56,MB.B34R5,14969.1123,EXT,R,B,ODD,40,40,LBBRA.34R5,LBBRA_34R5,B34L6_1,DCBB.34R5.R,MB.C34L6,MB.B34R5,3,14999.0723,14961.2823,B34L6,1,40,76,B34R5,1.7699999999999998,1.8,97.37175994946976,95.65008800371686
RB.A56,MB.C34R5,14984.7723,EXT,R,A,EVEN,39,116,LBARB.34R5,LBARB_34R5,B34R5_0,DCBB.34R5.L,MB.A34R5,MB.C34R5,2,14945.6223,14976.9423,B34R5,0,117,77,C34R5,3.32,3.2600000000000016,66.69622311711481,67.7519122227926
RB.A56,MB.C34L6,15006.9023,EXT,R,B,ODD,39,39,LBBRA.34L6,LBBRA_34L6,B34L6_0,DCBB.B34L6.R,MB.A34L6,MB.C34L6,2,15030.3923,14999.0723,B34L6,0,39,78,C34L6,3.0800000000000005,3.2400000000000007,70.76365748864274,66.94333085452014
RB.A56,MB.B34L6,15022.5623,EXT,R,A,EVEN,40,117,LBARA.34L6,LBARA_34L6,B34R5_1,DCBB.B34L6.L,MB.C34R5,MB.B34L6,3,14976.9423,15014.7323,B34R5,1,118,79,B34L6,1.83,1.7699999999999998,94.71508838982798,97.37175994946976
RB.A56,MB.A34L6,15038.2223,EXT,R,B,ODD,38,38,LBBRC.34L6,LBBRC_34L6,B32L6_2,DCBB.A34L6.R,MB.B33L6,MB.A34L6,3,15068.1823,15030.3923,B32L6,2,38,80,A34L6,3.27,3.2600000000000016,66.66732040398628,67.7519122227926
RB.A56,MB.C33L6,15060.3523,EXT,R,A,EVEN,41,118,LBARA.33L6,LBARA_33L6,B33L6_0,DCBQ.33L6.L,MB.B34L6,MB.C33L6,3,15014.7323,15052.5223,B33L6,0,119,81,C33L6,1.83,2.4799999999999818,94.71508838982798,79.08549669352671
RB.A56,MB.B33L6,15076.0123,EXT,R,B,ODD,37,37,LBBRA.33L6,LBBRA_33L6,B32L6_1,DCBB.33L6.R,MB.C32L6,MB.B33L6,3,15105.9723,15068.1823,B32L6,1,37,82,B33L6,1.8100000000000005,2.9899999999999998,95.95614563437316,72.05491275077262
RB.A56,MB.A33L6,15091.6723,EXT,R,A,EVEN,42,119,LBARB.33L6,LBARB_33L6,B33L6_1,DCBB.33L6.L,MB.C33L6,MB.A33L6,2,15052.5223,15083.8423,B33L6,1,120,83,A33L6,2.979999999999998,3.21,71.9167377486337,68.07622572204467
RB.A56,MB.C32L6,15113.8023,EXT,R,B,ODD,36,36,LBBRA.32L6,LBBRA_32L6,B32L6_0,DCBB.B32L6.R,MB.A32L6,MB.C32L6,2,15137.2923,15105.9723,B32L6,0,36,84,C32L6,3.289999999999999,1.93,68.13512170581375,91.3891490310092
RB.A56,MB.B32L6,15129.4623,EXT,R,A,EVEN,43,120,LBARA.32L6,LBARA_32L6,B33L6_2,DCBB.B32L6.L,MB.A33L6,MB.B32L6,3,15083.8423,15121.6323,B33L6,2,121,85,B32L6,3.03,3.25,71.53341464630975,68.22162291037226
RB.A56,MB.A32L6,15145.1223,EXT,R,B,ODD,35,35,LBBRC.32L6,LBBRC_32L6,B30L6_2,DCBB.A32L6.R,MB.B31L6,MB.A32L6,3,15175.0823,15137.2923,B30L6,2,35,86,A32L6,3.310000141193014,2.9899999999999998,67.19212096326802,72.05491275077262
RB.A56,MB.C31L6,15167.2523,EXT,R,A,EVEN,44,121,LBARA.31L6,LBARA_31L6,B31L6_0,DCBQ.31L6.L,MB.B32L6,MB.C31L6,3,15121.6323,15159.4223,B31L6,0,122,87,C31L6,1.7899999999999998,2.480000000000015,96.14625244938792,79.11108700795295
RB.A56,MB.B31L6,15182.9123,EXT,R,B,ODD,34,34,LBBRA.31L6,LBBRA_31L6,B30L6_1,DCBB.31L6.R,MB.C30L6,MB.B31L6,3,15212.8723,15175.0823,B30L6,1,34,88,B31L6,2.68281755386508,2.68281755386508,75.0,75.0
RB.A56,MB.A31L6,15198.5723,EXT,R,A,EVEN,45,122,LBARB.31L6,LBARB_31L6,B31L6_1,DCBB.31L6.L,MB.C31L6,MB.A31L6,2,15159.4223,15190.7423,B31L6,1,123,89,A31L6,3.03,3.25,71.53341464630975,68.22162291037226
RB.A56,MB.C30L6,15220.7023,EXT,R,B,ODD,33,33,LBBRA.30L6,LBBRA_30L6,B30L6_0,DCBB.B30L6.R,MB.A30L6,MB.C30L6,2,15244.1923,15212.8723,B30L6,0,33,90,C30L6,1.8100000000000005,3.400000000000001,95.95614563437316,65.45791952580721
RB.A56,MB.B30L6,15236.3623,EXT,R,A,EVEN,46,123,LBARA.30L6,LBARA_30L6,B31L6_2,DCBB.B30L6.L,MB.A31L6,MB.B30L6,3,15190.7423,15228.5323,B31L6,2,124,91,B30L6,2.4000000000000004,1.83,80.39860414416525,94.32351566615596
RB.A56,MB.A30L6,15252.0223,EXT,R,B,ODD,32,32,LBBRC.30L6,LBBRC_30L6,B28L6_2,DCBB.A30L6.R,MB.B29L6,MB.A30L6,3,15281.9823,15244.1923,B28L6,2,32,92,A30L6,1.82,3.16,94.98000661467276,69.84073116587685
RB.A56,MB.C29L6,15274.1523,EXT,R,A,EVEN,47,124,LBARA.29L6,LBARA_29L6,B29L6_0,DCBQ.29L6.L,MB.B30L6,MB.C29L6,3,15228.5323,15266.3223,B29L6,0,125,93,C29L6,2.01,3.1799999999742785,90.1826216302873,69.74655266092758
RB.A56,MB.B29L6,15289.8123,EXT,R,B,ODD,31,31,LBBRA.29L6,LBBRA_29L6,B28L6_1,DCBB.29L6.R,MB.C28L6,MB.B29L6,3,15319.7723,15281.9823,B28L6,1,31,94,B29L6,3.3000000000000025,1.8100000000000005,67.81747258741485,95.95614563437316
RB.A56,MB.A29L6,15305.4723,EXT,R,A,EVEN,48,125,LBARB.29L6,LBARB_29L6,B29L6_1,DCBB.29L6.L,MB.C29L6,MB.A29L6,2,15266.3223,15297.6423,B29L6,1,126,95,A29L6,2.979999999999998,2.4300000000000006,71.9167377486337,79.89986949478443
RB.A56,MB.C28L6,15327.6023,EXT,R,B,ODD,30,30,LBBRA.28L6,LBBRA_28L6,B28L6_0,DCBB.B28L6.R,MB.A28L6,MB.C28L6,2,15351.0923,15319.7723,B28L6,0,30,96,C28L6,3.3000000000000025,1.74,67.81747258741485,97.96870463516548
RB.A56,MB.B28L6,15343.2623,EXT,R,A,EVEN,49,126,LBARA.28L6,LBARA_28L6,B29L6_2,DCBB.B28L6.L,MB.A29L6,MB.B28L6,3,15297.6423,15335.4323,B29L6,2,127,97,B28L6,3.0800000000000005,3.25,70.76365748864274,68.22162291037226
RB.A56,MB.A28L6,15358.9223,EXT,R,B,ODD,29,29,LBBRC.28L6,LBBRC_28L6,B26L6_2,DCBB.A28L6.R,MB.B27L6,MB.A28L6,3,15388.8823,15351.0923,B26L6,2,29,98,A28L6,2.400000000000003,1.83,80.40070272144557,94.32351566615596
RB.A56,MB.C27L6,15381.0523,EXT,R,A,EVEN,50,127,LBARA.27L6,LBARA_27L6,B27L6_0,DCBQ.27L6.L,MB.B28L6,MB.C27L6,3,15335.4323,15373.2223,B27L6,0,128,99,C27L6,3.08,3.0800000000000005,70.92620638880226,70.76365748864274
RB.A56,MB.B27L6,15396.7123,EXT,R,B,ODD,28,28,LBBRA.27L6,LBBRA_27L6,B26L6_1,DCBB.27L6.R,MB.C26L6,MB.B27L6,3,15426.6723,15388.8823,B26L6,1,28,100,B27L6,2.400000000000003,3.0800000000000005,80.40070272144557,70.76365748864274
RB.A56,MB.A27L6,15412.3723,EXT,R,A,EVEN,51,128,LBARB.27L6,LBARB_27L6,B27L6_1,DCBB.27L6.L,MB.C27L6,MB.A27L6,2,15373.2223,15404.5423,B27L6,1,129,101,A27L6,3.310000141193014,3.2600000000000016,67.19212096326802,67.7519122227926
RB.A56,MB.C26L6,15434.5023,EXT,R,B,ODD,27,27,LBBRA.26L6,LBBRA_26L6,B26L6_0,DCBB.B26L6.R,MB.A26L6,MB.C26L6,2,15457.9923,15426.6723,B26L6,0,27,102,C26L6,3.310000141193014,1.83,67.19212096326802,94.32351566615596
RB.A56,MB.B26L6,15450.1623,EXT,R,A,EVEN,52,129,LBARA.26L6,LBARA_26L6,B27L6_2,DCBB.A26L6.L,MB.A27L6,MB.B26L6,3,15404.5423,15442.3323,B27L6,2,130,103,B26L6,3.2099999999999995,1.81,68.37476174248951,95.8748204483924
RB.A56,MB.A26L6,15465.8223,EXT,R,B,ODD,26,26,LBBRC.26L6,LBBRC_26L6,B24L6_2,DCBB.A26L6.R,MB.B25L6,MB.A26L6,3,15495.7823,15457.9923,B24L6,2,26,104,A26L6,1.7300000000000002,3.19,97.7700238334445,69.08204078566787
RB.A56,MB.C25L6,15487.9523,EXT,R,A,EVEN,53,130,LBARA.25L6,LBARA_25L6,B25L6_0,DCBQ.25L6.L,MB.B26L6,MB.C25L6,3,15442.3323,15480.1223,B25L6,0,131,105,C25L6,1.83,2.430000000000001,94.71508838982798,79.91564766114065
RB.A56,MB.B25L6,15503.6123,EXT,R,B,ODD,25,25,LBBRA.25L6,LBBRA_25L6,B24L6_1,DCBB.25L6.R,MB.C24L6,MB.B25L6,3,15533.5723,15495.7823,B24L6,1,25,106,B25L6,3.08,1.96,70.92620638880226,90.45027015692106
RB.A56,MB.A25L6,15519.2723,EXT,R,A,EVEN,54,131,LBARB.25L6,LBARB_25L6,B25L6_1,DCBB.25L6.L,MB.C25L6,MB.A25L6,2,15480.1223,15511.4423,B25L6,1,132,107,A25L6,3.2400000000000007,3.25,67.59410659048159,68.22162291037226
RB.A56,MB.C24L6,15541.4023,EXT,R,B,ODD,24,24,LBBRA.24L6,LBBRA_24L6,B24L6_0,DCBB.B24L6.R,MB.A24L6,MB.C24L6,2,15564.8923,15533.5723,B24L6,0,24,108,C24L6,3.2099999999999995,1.68,68.37476174248951,99.6525631876629
RB.A56,MB.B24L6,15557.0623,EXT,R,A,EVEN,55,132,LBARA.24L6,LBARA_24L6,B25L6_2,DCBB.B24L6.L,MB.A25L6,MB.B24L6,3,15511.4423,15549.2323,B25L6,2,133,109,B24L6,1.83,2.430000000000001,94.71508838982798,79.91564766114065
RB.A56,MB.A24L6,15572.7223,EXT,R,B,ODD,23,23,LBBRC.24L6,LBBRC_24L6,B22L6_2,DCBB.A24L6.R,MB.B23L6,MB.A24L6,3,15602.6823,15564.8923,B22L6,2,23,110,A24L6,1.74,2.4300000000000006,97.96870463516548,79.89986949478443
RB.A56,MB.C23L6,15594.8523,EXT,R,A,EVEN,56,133,LBARA.23L6,LBARA_23L6,B23L6_0,DCBQ.23L6.L,MB.B24L6,MB.C23L6,3,15549.2323,15587.0223,B23L6,0,134,111,C23L6,3.7,3.08,54.73594914052305,70.92620638880226
RB.A56,MB.B23L6,15610.5123,EXT,R,B,ODD,22,22,LBBRA.23L6,LBBRA_23L6,B22L6_1,DCBB.23L6.R,MB.C22L6,MB.B23L6,3,15640.4723,15602.6823,B22L6,1,22,112,B23L6,3.3000000000000025,1.8100000000000005,67.81747258741485,95.95614563437316
RB.A56,MB.A23L6,15626.1723,EXT,R,A,EVEN,57,134,LBARB.23L6,LBARB_23L6,B23L6_1,DCBB.23L6.L,MB.C23L6,MB.A23L6,2,15587.0223,15618.3423,B23L6,1,135,113,A23L6,3.0900000000000283,3.1300000000000003,70.74825409990856,70.35344691681026
RB.A56,MB.C22L6,15648.3023,EXT,R,B,ODD,21,21,LBBRA.22L6,LBBRA_22L6,B22L6_0,DCBB.B22L6.R,MB.A22L6,MB.C22L6,2,15671.7923,15640.4723,B22L6,0,21,114,C22L6,1.82,3.16,94.98000661467276,69.84073116587685
RB.A56,MB.B22L6,15663.9623,EXT,R,A,EVEN,58,135,LBARA.22L6,LBARA_22L6,B23L6_2,DCBB.B22L6.L,MB.A23L6,MB.B22L6,3,15618.3423,15656.1323,B23L6,2,136,115,B22L6,1.7699999999999998,2.4300000000000006,97.37175994946976,79.89986949478443
RB.A56,MB.A22L6,15679.6223,EXT,R,B,ODD,20,20,LBBRC.22L6,LBBRC_22L6,B20L6_2,DCBB.A22L6.R,MB.B21L6,MB.A22L6,3,15709.5823,15671.7923,B20L6,2,20,116,A22L6,2.400000000000003,1.83,80.40070272144557,94.32351566615596
RB.A56,MB.C21L6,15701.7523,EXT,R,A,EVEN,59,136,LBARA.21L6,LBARA_21L6,B21L6_0,DCBQ.21L6.L,MB.B22L6,MB.C21L6,3,15656.1323,15693.9223,B21L6,0,137,117,C21L6,3.7,3.03,54.73594914052305,71.53341464630975
RB.A56,MB.B21L6,15717.4123,EXT,R,B,ODD,19,19,LBBRA.21L6,LBBRA_21L6,B20L6_1,DCBB.21L6.R,MB.C20L6,MB.B21L6,3,15747.3723,15709.5823,B20L6,1,19,118,B21L6,3.27,3.25,66.66732040398628,68.22162291037226
RB.A56,MB.A21L6,15733.0723,EXT,R,A,EVEN,60,137,LBARB.21L6,LBARB_21L6,B21L6_1,DCBB.21L6.L,MB.C21L6,MB.A21L6,2,15693.9223,15725.2423,B21L6,1,138,119,A21L6,2.400000000000003,2.4300000000000006,80.40070272144557,79.89986949478443
RB.A56,MB.C20L6,15755.2023,EXT,R,B,ODD,18,18,LBBRA.20L6,LBBRA_20L6,B20L6_0,DCBB.B20L6.R,MB.A20L6,MB.C20L6,2,15778.6923,15747.3723,B20L6,0,18,120,C20L6,1.82,3.11,94.98000661467276,70.2908110941323
RB.A56,MB.B20L6,15770.8623,EXT,R,A,EVEN,61,138,LBARA.20L6,LBARA_20L6,B21L6_2,DCBB.B20L6.L,MB.A21L6,MB.B20L6,3,15725.2423,15763.0323,B21L6,2,139,121,B20L6,3.140000000000001,3.2600000000000016,70.26040277030548,67.7519122227926
RB.A56,MB.A20L6,15786.5223,EXT,R,B,ODD,17,17,LBBRC.20L6,LBBRC_20L6,B18L6_2,DCBB.A20L6.R,MB.B19L6,MB.A20L6,3,15816.4823,15778.6923,B18L6,2,17,122,A20L6,3.25,3.25,68.22162291037226,68.22162291037226
RB.A56,MB.C19L6,15808.6523,EXT,R,A,EVEN,62,139,LBARA.19L6,LBARA_19L6,B19L6_0,DCBQ.19L6.L,MB.B20L6,MB.C19L6,3,15763.0323,15800.8223,B19L6,0,140,123,C19L6,3.3000000000000025,3.2400000000000007,67.81747258741485,66.94333085452014
RB.A56,MB.B19L6,15824.3123,EXT,R,B,ODD,16,16,LBBRA.19L6,LBBRA_19L6,B18L6_1,DCBB.19L6.R,MB.C18L6,MB.B19L6,3,15854.2723,15816.4823,B18L6,1,16,124,B19L6,3.2099999999999995,3.120000000000001,68.37476174248951,70.36876554941088
RB.A56,MB.A19L6,15839.9723,EXT,R,A,EVEN,63,140,LBARB.19L6,LBARB_19L6,B19L6_1,DCBB.19L6.L,MB.C19L6,MB.A19L6,2,15800.8223,15832.1423,B19L6,1,141,125,A19L6,3.7,3.0800000000000005,54.73594914052305,70.76365748864274
RB.A56,MB.C18L6,15862.1023,EXT,R,B,ODD,15,15,LBBRA.18L6,LBBRA_18L6,B18L6_0,DCBB.B18L6.R,MB.A18L6,MB.C18L6,2,15885.5923,15854.2723,B18L6,0,15,126,C18L6,2.4000000000000004,1.83,80.39860414416525,94.32351566615596
RB.A56,MB.B18L6,15877.7623,EXT,R,A,EVEN,64,141,LBARA.18L6,LBARA_18L6,B19L6_2,DCBB.B18L6.L,MB.A19L6,MB.B18L6,3,15832.1423,15869.9323,B19L6,2,142,127,B18L6,3.2099999999999995,3.11,68.37476174248951,70.2908110941323
RB.A56,MB.A18L6,15893.4223,EXT,R,B,ODD,14,14,LBBRC.18L6,LBBRC_18L6,B16L6_2,DCBB.A18L6.R,MB.B17L6,MB.A18L6,3,15923.3823,15885.5923,B16L6,2,14,128,A18L6,3.7,2.430000000000001,54.73594914052305,79.91564766114065
RB.A56,MB.C17L6,15915.5523,EXT,R,A,EVEN,65,142,LBARA.17L6,LBARA_17L6,B17L6_0,DCBQ.17L6.L,MB.B18L6,MB.C17L6,3,15869.9323,15907.7223,B17L6,0,143,129,C17L6,3.2400000000000007,3.03,67.59410659048159,71.53341464630975
RB.A56,MB.B17L6,15931.2123,EXT,R,B,ODD,13,13,LBBRA.17L6,LBBRA_17L6,B16L6_1,DCBB.17L6.R,MB.C16L6,MB.B17L6,3,15961.1723,15923.3823,B16L6,1,13,130,B17L6,2.4000000000000004,2.430000000000001,80.39860414416525,79.91564766114065
RB.A56,MB.A17L6,15946.8723,EXT,R,A,EVEN,66,143,LBARB.17L6,LBARB_17L6,B17L6_1,DCBB.17L6.L,MB.C17L6,MB.A17L6,2,15907.7223,15939.0423,B17L6,1,144,131,A17L6,3.03,1.96,71.53341464630975,90.45027015692106
RB.A56,MB.C16L6,15969.0023,EXT,R,B,ODD,12,12,LBBRA.16L6,LBBRA_16L6,B16L6_0,DCBB.B16L6.R,MB.A16L6,MB.C16L6,2,15992.4923,15961.1723,B16L6,0,12,132,C16L6,1.7699999999999998,2.430000000000001,97.37175994946976,79.91564766114065
RB.A56,MB.B16L6,15984.6623,EXT,R,A,EVEN,67,144,LBARA.16L6,LBARA_16L6,B17L6_2,DCBB.B16L6.L,MB.A17L6,MB.B16L6,3,15939.0423,15976.8323,B17L6,2,145,133,B16L6,3.310000141193014,3.2600000000000016,67.19212096326802,67.7519122227926
RB.A56,MB.A16L6,16000.3223,EXT,R,B,ODD,11,11,LBBRC.16L6,LBBRC_16L6,B14L6_2,DCBB.A16L6.R,MB.B15L6,MB.A16L6,3,16030.2823,15992.4923,B14L6,2,11,134,A16L6,3.28,3.2600000000000016,67.87449965452625,67.7519122227926
RB.A56,MB.C15L6,16022.4523,EXT,R,A,EVEN,68,145,LBARA.15L6,LBARA_15L6,B15L6_0,DCBQ.15L6.L,MB.B16L6,MB.C15L6,3,15976.8323,16014.6223,B15L6,0,146,135,C15L6,3.2400000000000007,3.140000000000001,66.94333085452014,70.26040277030548
RB.A56,MB.B15L6,16038.1123,EXT,R,B,ODD,10,10,LBBRA.15L6,LBBRA_15L6,B14L6_1,DCBB.15L6.R,MB.C14L6,MB.B15L6,3,16068.0723,16030.2823,B14L6,1,10,136,B15L6,3.3000000000000025,1.7699999999999998,67.81747258741485,97.37175994946976
RB.A56,MB.A15L6,16053.7723,EXT,R,A,EVEN,69,146,LBARB.15L6,LBARB_15L6,B15L6_1,DCBB.15L6.L,MB.C15L6,MB.A15L6,2,16014.6223,16045.9423,B15L6,1,147,137,A15L6,3.289999999999999,1.93,68.13512170581375,91.3891490310092
