,Unnamed: 0,Circuit Name,Circuit Family,Period,Date (FGC),Time (FGC),FPA Reason,Timestamp_PIC,Delta_t(FGC-PIC),Delta_t(EE_even-PIC),Delta_t(EE_odd-PIC),Ramp rate,Plateau duration,I_Q_circ,MIITS_circ,I_Earth_max,EE analysis,V feeler analysis,U_EE_max_ODD,U_EE_max_EVEN,Position,I_Q_M,Nr in Q event,Delta_t(iQPS-PIC),nQPS crate name,Delta_t(nQPS-PIC),Type of Quench,Quench origin,Quench count,QDS trigger origin,dU_iQPS/dt,V_symm_max,dV_symm/dt,R_DL_max,I at R_DL_max,QH analysis,Short magnet ID,Manufacturer,Inner cable type,Outer cable type,I_Q_SM18,dI_Q_Acc,dI_Q_LHC,Comment,Analysis performed by,lhcsmapi version,lhcsm notebook version,Unnamed: 46,Unnamed: 47,timestamp_fgc
3254,3264,RB.A45,RB,HWC 2021,2021-05-28 00:00:00,20:21:09.560000,Magnet quench,2021-05-28 20:21:09.533000,27,588.0,92,0.0,11700.0,11850.0,6726.646,56.247471,PASS,PASS,829.392035476199,835.9973814754,C34L5,1567.0,4,184665.0,B34L5,-6.0,GHe propagation,INT,,iQPS,0.229290833333333,,,16.69,997.01,Pass,2213.0,2.0,01E,02C9,10855,-,,,gwilleri,1.5.13,1.5.63,,,1.62222606956e+18
3255,3265,RB.A45,RB,HWC 2021,2021-05-28 00:00:00,20:21:09.560000,Magnet quench,2021-05-28 20:21:09.533000,27,588.0,92,0.0,11700.0,11850.0,6726.646,56.247471,PASS,PASS,829.392035476199,835.9973814754,A34L5,1065.0,5,217724.0,B34L5,-6.0,GHe propagation,EXT,,nQPS,-0.503705368421053,,,0,0.0,Pass,3238.0,3.0,01E,02B8,12374,-,,,gwilleri,1.5.13,1.5.63,,,1.62222606956e+18
3256,3266,RB.A45,RB,HWC 2021,2021-05-28 00:00:00,20:21:09.560000,Magnet quench,2021-05-28 20:21:09.533000,27,588.0,92,0.0,11700.0,11850.0,6726.646,56.247471,PASS,PASS,829.392035476199,835.9973814754,C33R4,1064.0,6,217811.0,B33R4,2384.0,GHe propagation,INT,,iQPS,0.103259368421052,,,0,0.0,Pass,2165.0,2.0,01E,02C0,10250,-,,,gwilleri,1.5.13,1.5.63,,,1.62222606956e+18
3257,3267,RB.A56,RB,HWC 2021,2021-05-28 00:00:00,21:08:54.680000,Magnet quench,2021-05-28 21:08:54.656000,24,592.0,96,10.0,0.0,11220.5,6011.803,64.500817,PASS,PASS,793.316456479,796.0320689938,A18L6,11220.0,1,-9.0,B18L6,-2.0,Training,EXT,21.0,iQPS,9.40092415214999,,,61.6,991.29,Pass,3364.0,3.0,01E,02D,12757,-1537,,A16R5 strange trip,gwilleri,1.5.13,1.5.63,,,1.62222893468e+18
3258,3268,RB.A56,RB,HWC 2021,2021-05-28 00:00:00,21:08:54.680000,Magnet quench,2021-05-28 21:08:54.656000,24,592.0,96,10.0,0.0,11220.5,6011.803,64.500817,PASS,PASS,793.316456479,796.0320689938,B27R5,11220.0,2,19.0,B26R5,25.0,Training,EXT,22.0,iQPS,10.65903149,,,41.13,8010.74,Pass,3369.0,3.0,01E,02D,10255,965,,A16R5 strange trip,gwilleri,1.5.13,1.5.63,,,1.62222893468e+18
3259,3269,RB.A56,RB,HWC 2021,2021-05-28 00:00:00,21:08:54.680000,Magnet quench,2021-05-28 21:08:54.656000,24,592.0,96,10.0,0.0,11220.5,6011.803,64.500817,PASS,PASS,793.316456479,796.0320689938,A16R5,11218.0,3,112.0,B16R5,4059.0,Unknown,INT,,iQPS,0,,,0,0.0,Fail,3204.0,3.0,01E,02G,11596,-,,A16R5 strange trip,gwilleri,1.5.13,1.5.63,,,1.62222893468e+18
3260,3270,RB.A56,RB,HWC 2021,2021-05-28 00:00:00,21:08:54.680000,Magnet quench,2021-05-28 21:08:54.656000,24,592.0,96,10.0,0.0,11220.5,6011.803,64.500817,PASS,PASS,793.316456479,796.0320689938,A27R5,7093.0,4,45081.0,B27R5,4334.0,GHe propagation,INT,,iQPS,-6.56369908,,,47.37,4566.26,Pass,3342.0,3.0,01E,02D,11868,-,,A16R5 strange trip,gwilleri,1.5.13,1.5.63,,,1.62222893468e+18
3261,3271,RB.A56,RB,HWC 2021,2021-05-28 00:00:00,21:08:54.680000,Magnet quench,2021-05-28 21:08:54.656000,24,592.0,96,10.0,0.0,11220.5,6011.803,64.500817,PASS,PASS,793.316456479,796.0320689938,C27R5,4847.0,5,80091.0,B27R5,4334.0,GHe propagation,INT,,iQPS,-0.556594263157894,,,10.72,4485.47,Pass,1280.0,1.0,01E,02B8,12706,-,,A16R5 strange trip,gwilleri,1.5.13,1.5.63,,,1.62222893468e+18
3262,3272,RB.A56,RB,HWC 2021,2021-05-28 00:00:00,21:08:54.680000,Magnet quench,2021-05-28 21:08:54.656000,24,592.0,96,10.0,0.0,11220.5,6011.803,64.500817,PASS,PASS,793.316456479,796.0320689938,B18L6,4175.0,6,93504.0,B19L6,4431.0,GHe propagation,INT,,iQPS,-0.778224736842104,,,34.09,990.19,Pass,1295.0,1.0,01E,02B8,12527,-,,A16R5 strange trip,gwilleri,1.5.13,1.5.63,,,1.62222893468e+18
3263,3273,RB.A56,RB,HWC 2021,2021-05-28 00:00:00,21:08:54.680000,Magnet quench,2021-05-28 21:08:54.656000,24,592.0,96,10.0,0.0,11220.5,6011.803,64.500817,PASS,PASS,793.316456479,796.0320689938,C26R5,2458.0,7,140014.0,B26R5,25.0,GHe propagation,EXT,,iQPS,0.311038052631578,,,2.94,2246.02,Pass,1297.0,1.0,01E,02B8,12149,-,,A16R5 strange trip,gwilleri,1.5.13,1.5.63,,,1.62222893468e+18
3264,3274,RB.A56,RB,HWC 2021,2021-05-28 00:00:00,21:08:54.680000,Magnet quench,2021-05-28 21:08:54.656000,24,592.0,96,10.0,0.0,11220.5,6011.803,64.500817,PASS,PASS,793.316456479,796.0320689938,C18L6,1187.0,8,202162.0,B18L6,-2.0,GHe propagation,EXT,,iQPS,0.141265212765957,,,1.85,991.04,Pass,1285.0,1.0,01E,02B8,11569,-,,A16R5 strange trip,gwilleri,1.5.13,1.5.63,,,1.62222893468e+18
3265,3275,RB.A56,RB,HWC 2021,2021-05-28 00:00:00,21:08:54.680000,Magnet quench,2021-05-28 21:08:54.656000,24,592.0,96,10.0,0.0,11220.5,6011.803,64.500817,PASS,PASS,793.316456479,796.0320689938,B26R5,998.0,9,216540.0,B27R5,4334.0,GHe propagation,INT,,nQPS,-0.0624157608695652,,,,,Pass,2301.0,2.0,01B,02D,11214,-,,A16R5 strange trip,gwilleri,1.5.13,1.5.63,,,1.62222893468e+18
3266,3276,RB.A12,RB,HWC 2021,2021-05-28 00:00:00,22:31:24.660000,Magnet quench,2021-05-28 22:31:24.636000,24,591.0,95,10.0,0.0,11931.8,6837.515,59.896458,PASS,PASS,828.919701990999,834.726800998,C31L2,11931.0,1,-11.0,B31L2,-3.0,Training,INT,78.0,iQPS,-13.7574506375,,,37,11898.92,Pass,1413.0,1.0,01B,02C8,9932,1999,75.0,,gwilleri,1.5.13,1.5.63,,,1.62223388466e+18
3267,3277,RB.A12,RB,HWC 2021,2021-05-28 00:00:00,22:31:24.660000,Magnet quench,2021-05-28 22:31:24.636000,24,591.0,95,10.0,0.0,11931.8,6837.515,59.896458,PASS,PASS,828.919701990999,834.726800998,B31L2,9320.0,2,25073.0,B30L2,3107.0,GHe propagation,EXT,,iQPS,5.71565672222222,,,4.76,5083.38,Pass,3409.0,3.0,01B,02D,11995,-,,,gwilleri,1.5.13,1.5.63,,,1.62223388466e+18
3268,3278,RB.A12,RB,HWC 2021,2021-05-28 00:00:00,22:31:24.660000,Magnet quench,2021-05-28 22:31:24.636000,24,591.0,95,10.0,0.0,11931.8,6837.515,59.896458,PASS,PASS,828.919701990999,834.726800998,A31L2,7163.0,3,50182.0,B31L2,-3.0,GHe propagation,EXT,,iQPS,1.68763738392857,,,13.29,990.16,Pass,2438.0,2.0,01B,02B5,11042,-,,,gwilleri,1.5.13,1.5.63,,,1.62223388466e+18
3269,3279,RB.A12,RB,HWC 2021,2021-05-28 00:00:00,22:31:24.660000,Magnet quench,2021-05-28 22:31:24.636000,24,591.0,95,10.0,0.0,11931.8,6837.515,59.896458,PASS,PASS,828.919701990999,834.726800998,C30L2,3407.0,4,117399.0,B30L2,3107.0,GHe propagation,INT,,nQPS,-0.400887659574468,,,18.7,2769.92,Pass,2384.0,2.0,01E,02C9,11828,-,,,gwilleri,1.5.13,1.5.63,,,1.62223388466e+18
3270,3280,RB.A12,RB,HWC 2021,2021-05-28 00:00:00,22:31:24.660000,Magnet quench,2021-05-28 22:31:24.636000,24,591.0,95,10.0,0.0,11931.8,6837.515,59.896458,PASS,PASS,828.919701990999,834.726800998,B30L2,1543.0,5,186521.0,B31L2,-3.0,GHe propagation,EXT,,nQPS,0.0503703157894736,,,11.41,1043.12,Pass,2409.0,2.0,01B,02D,10290,-,,,gwilleri,1.5.13,1.5.63,,,1.62223388466e+18
3271,3281,RB.A12,RB,HWC 2021,2021-05-29 00:00:00,08:50:06.600000,Magnet quench,2021-05-29 08:50:06.568000,32,594.0,95,10.0,0.0,11934.2,6789.946,59.551463,PASS,PASS,836.2341584882,842.0412574978,B17L2,11934.0,1,-9.0,B16L2,-3.0,Training,INT,79.0,iQPS,-13.4916049111111,,,41.45,4707.68,Pass,1363.0,1.0,01E,02B5,10124,1810,,,hagen,1.5.13,1.5.63,,,1.6222710066e+18
3272,3282,RB.A12,RB,HWC 2021,2021-05-29 00:00:00,08:50:06.600000,Magnet quench,2021-05-29 08:50:06.568000,32,594.0,95,10.0,0.0,11934.2,6789.946,59.551463,PASS,PASS,836.2341584882,842.0412574978,C17L2,8363.0,2,35365.0,B17L2,3384.0,GHe propagation,EXT,,iQPS,7.88637779230769,,,45.08,1012.93,Pass,3345.0,3.0,01E,02D,9633,-,,,hagen,1.5.13,1.5.63,,,1.6222710066e+18
3273,3283,RB.A12,RB,HWC 2021,2021-05-29 00:00:00,08:50:06.600000,Magnet quench,2021-05-29 08:50:06.568000,32,594.0,95,10.0,0.0,11934.2,6789.946,59.551463,PASS,PASS,836.2341584882,842.0412574978,A17L2,8329.0,3,35744.0,B17L2,3384.0,GHe propagation,INT,,iQPS,-5.33682766666666,,,46.33,5560.2,Pass,1411.0,1.0,01B,02C8,11381,-,,,hagen,1.5.13,1.5.63,,,1.6222710066e+18
3274,3284,RB.A12,RB,HWC 2021,2021-05-29 00:00:00,08:50:06.600000,Magnet quench,2021-05-29 08:50:06.568000,32,594.0,95,10.0,0.0,11934.2,6789.946,59.551463,PASS,PASS,836.2341584882,842.0412574978,C16L2,4287.0,4,96236.0,B16L2,-3.0,GHe propagation,INT,,iQPS,-0.558273385416666,,,26.28,3947.81,Pass,2383.0,2.0,01E,02C9,12142,-,,,hagen,1.5.13,1.5.63,,,1.6222710066e+18
3275,3285,RB.A12,RB,HWC 2021,2021-05-29 00:00:00,08:50:06.600000,Magnet quench,2021-05-29 08:50:06.568000,32,594.0,95,10.0,0.0,11934.2,6789.946,59.551463,PASS,PASS,836.2341584882,842.0412574978,B16L2,1761.0,5,173843.0,B17L2,3384.0,GHe propagation,INT,,iQPS,-0.915484389473683,,,35.14,1506.61,Pass,1338.0,1.0,01E,02B8,12078,-,,,hagen,1.5.13,1.5.63,,,1.6222710066e+18
3276,3286,RB.A12,RB,HWC 2021,2021-05-29 00:00:00,08:50:06.600000,Magnet quench,2021-05-29 08:50:06.568000,32,594.0,95,10.0,0.0,11934.2,6789.946,59.551463,PASS,PASS,836.2341584882,842.0412574978,A16L2,169.0,6,391044.0,B16L2,-3.0,GHe propagation,INT,,nQPS,0,,,,,Pass,2390.0,2.0,01E,02C9,10884,-,,,hagen,1.5.13,1.5.63,,,1.6222710066e+18
3277,3287,RB.A45,RB,HWC 2021,2021-05-29 00:00:00,17:47:06.960000,Magnet quench,2021-05-29 17:47:06.938000,22,587.0,92,10.0,0.0,11873.2,6692.131,63.518907,PASS,PASS,844.756909979,848.941964476999,C28R4,11873.0,1,-11.0,B28R4,10.0,Training,EXT,84.0,iQPS,-7.85877055384615,,,27,11844.98,Pass,1203.0,1.0,01E,02B5,12221,-348,245.0,,hagen,1.5.13,1.5.63,,,1.62230322696e+18
3278,3288,RB.A45,RB,HWC 2021,2021-05-29 00:00:00,17:47:06.960000,Magnet quench,2021-05-29 17:47:06.938000,22,587.0,92,10.0,0.0,11873.2,6692.131,63.518907,PASS,PASS,844.756909979,848.941964476999,B28R4,4792.0,2,85764.0,B29R4,3945.0,GHe propagation,INT,,iQPS,1.09375977380952,,,51.14,2490.97,Pass,2164.0,2.0,01E,02C0,10899,-,,,hagen,1.5.13,1.5.63,,,1.62230322696e+18
3279,3289,RB.A45,RB,HWC 2021,2021-05-29 00:00:00,17:47:06.960000,Magnet quench,2021-05-29 17:47:06.938000,22,587.0,92,10.0,0.0,11873.2,6692.131,63.518907,PASS,PASS,844.756909979,848.941964476999,A29R4,4301.0,3,95422.0,B29R4,3945.0,GHe propagation,INT,,iQPS,0.624594210526315,,,9.35,3897.17,Pass,1199.0,1.0,01E,02B5,10553,-,,,hagen,1.5.13,1.5.63,,,1.62230322696e+18
3280,3290,RB.A45,RB,HWC 2021,2021-05-29 00:00:00,17:47:06.960000,Magnet quench,2021-05-29 17:47:06.938000,22,587.0,92,10.0,0.0,11873.2,6692.131,63.518907,PASS,PASS,844.756909979,848.941964476999,A28R4,1917.0,4,166000.0,B28R4,10.0,GHe propagation,INT,,iQPS,0.130963315789473,,,24.87,1137.05,Pass,3226.0,3.0,01E,02G,9548,-,,,hagen,1.5.13,1.5.63,,,1.62230322696e+18
3281,3291,RB.A45,RB,HWC 2021,2021-05-29 00:00:00,17:47:06.960000,Magnet quench,2021-05-29 17:47:06.938000,22,587.0,92,10.0,0.0,11873.2,6692.131,63.518907,PASS,PASS,844.756909979,848.941964476999,B29R4,1518.0,5,185943.0,B28R4,10.0,GHe propagation,INT,,iQPS,0.0865409042553191,,,17.2,989.97,Pass,1222.0,1.0,01E,02B8,12635,-,,,hagen,1.5.13,1.5.63,,,1.62230322696e+18
3282,3292,RB.A12,RB,HWC 2021,2021-05-29 00:00:00,19:00:56.200000,Magnet quench,2021-05-29 19:00:56.171000,29,593.0,94,10.0,0.0,11934.8,6785.735,59.485118,PASS,PASS,836.49042349,842.2927204988,B21L2,11934.0,1,-9.0,B20L2,-2.0,Training,INT,80.0,iQPS,-11.0897021149999,,,29,11815.02,Pass,2364.0,2.0,01E,02C9,10359,1575,,,hagen,1.5.13,1.5.63,,,1.6223076562e+18
3283,3293,RB.A12,RB,HWC 2021,2021-05-29 00:00:00,19:00:56.200000,Magnet quench,2021-05-29 19:00:56.171000,29,593.0,94,10.0,0.0,11934.8,6785.735,59.485118,PASS,PASS,836.49042349,842.2927204988,A21L2,8766.0,2,30838.0,B21L2,2841.0,GHe propagation,INT,,iQPS,-2.63518304166666,,,10.23,8054.96,Pass,2247.0,2.0,01E,02C0,11673,-,,,hagen,1.5.13,1.5.63,,,1.6223076562e+18
3284,3294,RB.A12,RB,HWC 2021,2021-05-29 00:00:00,19:00:56.200000,Magnet quench,2021-05-29 19:00:56.171000,29,593.0,94,10.0,0.0,11934.8,6785.735,59.485118,PASS,PASS,836.49042349,842.2927204988,C21L2,8739.0,3,31140.0,B21L2,2841.0,GHe propagation,EXT,,iQPS,2.44387029404761,,,37.04,4900.68,Pass,1361.0,1.0,01E,02B8,11384,-,,,hagen,1.5.13,1.5.63,,,1.6223076562e+18
3285,3295,RB.A12,RB,HWC 2021,2021-05-29 00:00:00,19:00:56.200000,Magnet quench,2021-05-29 19:00:56.171000,29,593.0,94,10.0,0.0,11934.8,6785.735,59.485118,PASS,PASS,836.49042349,842.2927204988,C20L2,4087.0,4,100441.0,B20L2,-2.0,GHe propagation,INT,,iQPS,-0.489973936170212,,,9.2,3392.1,Pass,2382.0,2.0,01E,02C9,11203,-,,,hagen,1.5.13,1.5.63,,,1.6223076562e+18
3286,3296,RB.A12,RB,HWC 2021,2021-05-29 00:00:00,19:00:56.200000,Magnet quench,2021-05-29 19:00:56.171000,29,593.0,94,10.0,0.0,11934.8,6785.735,59.485118,PASS,PASS,836.49042349,842.2927204988,B20L2,2011.0,5,162341.0,B21L2,2841.0,GHe propagation,INT,,iQPS,-0.205259842105263,,,9.37,1507.96,Pass,3325.0,3.0,01E,02D,11325,-,,,hagen,1.5.13,1.5.63,,,1.6223076562e+18
3287,3297,RB.A12,RB,HWC 2021,2021-05-29 00:00:00,19:00:56.200000,Magnet quench,2021-05-29 19:00:56.171000,29,593.0,94,10.0,0.0,11934.8,6785.735,59.485118,PASS,PASS,836.49042349,842.2927204988,A22L2,489.0,6,280441.0,B22L2,3864.0,GHe propagation,INT,,iQPS,-0.260895265957446,,,,,Pass,2304.0,2.0,01B,02D,10294,-,,,hagen,1.5.13,1.5.63,,,1.6223076562e+18
3288,3298,RB.A12,RB,HWC 2021,2021-05-29 00:00:00,19:00:56.200000,Magnet quench,2021-05-29 19:00:56.171000,29,593.0,94,10.0,0.0,11934.8,6785.735,59.485118,PASS,PASS,836.49042349,842.2927204988,A20L2,488.0,7,280640.0,B20L2,-2.0,nQPS lost reference,INT,,nQPS,0,,,,,Pass,1362.0,1.0,01E,02B8,12057,-,,,hagen,1.5.13,1.5.63,,,1.6223076562e+18
3289,3299,RB.A56,RB,HWC 2021,2021-05-29 00:00:00,21:16:08.920000,Magnet quench,2021-05-29 21:16:08.899000,21,593.0,96,10.0,0.0,11108.0,5978.12,64.474279,PASS,PASS,781.3494939764,784.5728244964,B27R5,11107.0,1,-9.0,B26R5,-4.0,Training,EXT,23.0,iQPS,11.7563643999999,,,31.18,7936.02,Pass,3369.0,3.0,01E,02D,10255,852,-113.0,,hagen,1.5.13,1.5.63,,,1.62231576892e+18
3290,3300,RB.A56,RB,HWC 2021,2021-05-29 00:00:00,21:16:08.920000,Magnet quench,2021-05-29 21:16:08.899000,21,593.0,96,10.0,0.0,11108.0,5978.12,64.474279,PASS,PASS,781.3494939764,784.5728244964,A27R5,6959.0,2,46521.0,B27R5,4262.0,GHe propagation,INT,,iQPS,-5.86187062647058,,,39.08,4519.13,Pass,3342.0,3.0,01E,02D,11868,-,,,hagen,1.5.13,1.5.63,,,1.62231576892e+18
3291,3301,RB.A56,RB,HWC 2021,2021-05-29 00:00:00,21:16:08.920000,Magnet quench,2021-05-29 21:16:08.899000,21,593.0,96,10.0,0.0,11108.0,5978.12,64.474279,PASS,PASS,781.3494939764,784.5728244964,C27R5,4775.0,3,81603.0,B27R5,4262.0,GHe propagation,INT,,iQPS,-0.562890578947368,,,10.7,4426.91,Pass,1280.0,1.0,01E,02B8,12706,-,,,hagen,1.5.13,1.5.63,,,1.62231576892e+18
3292,3302,RB.A56,RB,HWC 2021,2021-05-29 00:00:00,21:16:08.920000,Magnet quench,2021-05-29 21:16:08.899000,21,593.0,96,10.0,0.0,11108.0,5978.12,64.474279,PASS,PASS,781.3494939764,784.5728244964,C26R5,2427.0,4,142522.0,B26R5,-4.0,GHe propagation,EXT,,iQPS,0.304741631578947,,,1.75,2227.31,Pass,1297.0,1.0,01E,02B8,12149,-,,,hagen,1.5.13,1.5.63,,,1.62231576892e+18
3293,3303,RB.A56,RB,HWC 2021,2021-05-29 00:00:00,21:16:08.920000,Magnet quench,2021-05-29 21:16:08.899000,21,593.0,96,10.0,0.0,11108.0,5978.12,64.474279,PASS,PASS,781.3494939764,784.5728244964,B26R5,1092.0,5,212446.0,B27R5,4262.0,GHe propagation,INT,,iQPS,-0.072303846153846,,,15.66,990.66,Pass,2301.0,2.0,01B,02D,11214,-,,,hagen,1.5.13,1.5.63,,,1.62231576892e+18
3294,3304,RB.A12,RB,HWC 2021,2021-05-30 00:00:00,07:29:33.640000,Magnet quench,2021-05-30 07:29:33.619000,21,593.0,97,10.0,0.0,11946.7,6844.824,57.37534,PASS,PASS,835.745654763216,841.3175009994,A15L2,11946.0,1,-9.0,B15L2,-3.0,Training,INT,81.0,iQPS,-11.5932346090909,,,27,11913.81,Pass,3371.0,3.0,01E,02D,12850,-904,231.0,,hagen,1.5.13,1.5.63,,,1.62235257364e+18
3295,3305,RB.A12,RB,HWC 2021,2021-05-30 00:00:00,07:29:33.640000,Magnet quench,2021-05-30 07:29:33.619000,21,593.0,97,10.0,0.0,11946.7,6844.824,57.37534,PASS,PASS,835.745654763216,841.3175009994,C14L2,5097.0,2,81658.0,B14L2,2589.0,GHe propagation,EXT,,iQPS,0.688817010526315,,,24.78,993.12,Pass,1364.0,1.0,01E,02B5,11960,-,,,hagen,1.5.13,1.5.63,,,1.62235257364e+18
3296,3306,RB.A12,RB,HWC 2021,2021-05-30 00:00:00,07:29:33.640000,Magnet quench,2021-05-30 07:29:33.619000,21,593.0,97,10.0,0.0,11946.7,6844.824,57.37534,PASS,PASS,835.745654763216,841.3175009994,B15L2,5067.0,3,82208.0,B14L2,2589.0,GHe propagation,EXT,,iQPS,1.9420784680851,,,22.79,3734.04,Pass,1281.0,1.0,01E,02B8,11369,-,,,hagen,1.5.13,1.5.63,,,1.62235257364e+18
3297,3307,RB.A12,RB,HWC 2021,2021-05-30 00:00:00,07:29:33.640000,Magnet quench,2021-05-30 07:29:33.619000,21,593.0,97,10.0,0.0,11946.7,6844.824,57.37534,PASS,PASS,835.745654763216,841.3175009994,B14L2,3833.0,4,107103.0,B15L2,-3.0,GHe propagation,EXT,,iQPS,0.500155265957446,,,24.26,3183.21,Pass,2408.0,2.0,01B,02D,10398,-,,,hagen,1.5.13,1.5.63,,,1.62235257364e+18
3298,3308,RB.A12,RB,HWC 2021,2021-05-30 00:00:00,07:29:33.640000,Magnet quench,2021-05-30 07:29:33.619000,21,593.0,97,10.0,0.0,11946.7,6844.824,57.37534,PASS,PASS,835.745654763216,841.3175009994,A14L2,2045.0,5,161865.0,B14L2,2589.0,GHe propagation,EXT,,iQPS,0.219755163043478,,,43.54,1540.88,Pass,2316.0,2.0,01E,02C9,11686,-,,,hagen,1.5.13,1.5.63,,,1.62235257364e+18
3299,3309,RB.A12,RB,HWC 2021,2021-05-30 00:00:00,07:29:33.640000,Magnet quench,2021-05-30 07:29:33.619000,21,593.0,97,10.0,0.0,11946.7,6844.824,57.37534,PASS,PASS,835.745654763216,841.3175009994,C15L2,407.0,6,295893.0,B15L2,-3.0,GHe propagation,INT,,nQPS,0,,,,,Fail,2415.0,2.0,01B,02C9,11336,-,,,hagen,1.5.13,1.5.63,,,1.62235257364e+18
3300,3310,RB.A56,RB,HWC 2021,2021-05-30 00:00:00,07:58:21.160000,Magnet quench,2021-05-30 07:58:21.135000,25,594.0,94,10.0,0.0,11215.3,6070.679,64.474279,PASS,PASS,794.8079074804,797.2611124956,C25R5,11215.0,1,-9.0,B25R5,-5.0,Training,EXT,24.0,iQPS,12.8656625731818,,,15.29,7100.46,Pass,3316.0,3.0,01E,02D,11608,-393,,,hagen,1.5.13,1.5.63,,,1.62235430116e+18
3301,3311,RB.A56,RB,HWC 2021,2021-05-30 00:00:00,07:58:21.160000,Magnet quench,2021-05-30 07:58:21.135000,25,594.0,94,10.0,0.0,11215.3,6070.679,64.474279,PASS,PASS,794.8079074804,797.2611124956,B25R5,4566.0,2,86285.0,B24R5,3665.0,GHe propagation,INT,,iQPS,-1.20562177272727,,,52.26,4223.76,Pass,1267.0,1.0,01E,02B5,12000,-,,,hagen,1.5.13,1.5.63,,,1.62235430116e+18
3302,3312,RB.A56,RB,HWC 2021,2021-05-30 00:00:00,07:58:21.160000,Magnet quench,2021-05-30 07:58:21.135000,25,594.0,94,10.0,0.0,11215.3,6070.679,64.474279,PASS,PASS,794.8079074804,797.2611124956,A25R5,1684.0,3,175813.0,B25R5,-5.0,GHe propagation,INT,,iQPS,-0.096475752688172,,,19.67,1345.54,Pass,3381.0,3.0,01E,02D,10397,-,,,hagen,1.5.13,1.5.63,,,1.62235430116e+18
3303,3313,RB.A56,RB,HWC 2021,2021-05-30 00:00:00,07:58:21.160000,Magnet quench,2021-05-30 07:58:21.135000,25,594.0,94,10.0,0.0,11215.3,6070.679,64.474279,PASS,PASS,794.8079074804,797.2611124956,A26R5,1229.0,4,203380.0,B26R5,4207.0,GHe propagation,INT,,iQPS,-0.0381238461538462,,,5.58,1121.68,Pass,2224.0,2.0,01E,02C9,12204,-,,,hagen,1.5.13,1.5.63,,,1.62235430116e+18
3304,3314,RB.A45,RB,HWC 2021,2021-05-30 00:00:00,08:40:22.420000,Magnet quench,2021-05-30 08:40:22.393000,27,588.0,92,10.0,0.0,11882.7,6699.296,63.492369,PASS,PASS,837.435130477999,843.325061081407,B34L5,11882.0,1,-10.0,B34R4,-5.0,Training,INT,85.0,iQPS,14.235968985,,,28.88,11130.75,Pass,2145.0,2.0,01E,02C0,11757,125,,,hagen,1.5.13,1.5.63,,,1.62235682242e+18
3305,3315,RB.A45,RB,HWC 2021,2021-05-30 00:00:00,08:40:22.420000,Magnet quench,2021-05-30 08:40:22.393000,27,588.0,92,10.0,0.0,11882.7,6699.296,63.492369,PASS,PASS,837.435130477999,843.325061081407,C34L5,9291.0,2,24686.0,B34L5,4190.0,GHe propagation,INT,,iQPS,5.29030461111112,,,53.63,3615.61,Pass,2213.0,2.0,01E,02C9,10855,-,,,hagen,1.5.13,1.5.63,,,1.62235682242e+18
3306,3316,RB.A45,RB,HWC 2021,2021-05-30 00:00:00,08:40:22.420000,Magnet quench,2021-05-30 08:40:22.393000,27,588.0,92,10.0,0.0,11882.7,6699.296,63.492369,PASS,PASS,837.435130477999,843.325061081407,A34L5,9239.0,3,25210.0,B34L5,4190.0,GHe propagation,EXT,,iQPS,-2.54432597804878,,,23.75,6744.06,Pass,3238.0,3.0,01E,02B8,12374,-,,,hagen,1.5.13,1.5.63,,,1.62235682242e+18
3307,3317,RB.A45,RB,HWC 2021,2021-05-30 00:00:00,08:40:22.420000,Magnet quench,2021-05-30 08:40:22.393000,27,588.0,92,10.0,0.0,11882.7,6699.296,63.492369,PASS,PASS,837.435130477999,843.325061081407,C34R4,3590.0,4,111101.0,B34R4,-5.0,GHe propagation,INT,,iQPS,0.501186578947368,,,58.74,3281.04,Pass,3206.0,3.0,01E,02G,12011,-,,,hagen,1.5.13,1.5.63,,,1.62235682242e+18
3308,3318,RB.A45,RB,HWC 2021,2021-05-30 00:00:00,08:40:22.420000,Magnet quench,2021-05-30 08:40:22.393000,27,588.0,92,10.0,0.0,11882.7,6699.296,63.492369,PASS,PASS,837.435130477999,843.325061081407,B34R4,542.0,5,272766.0,B34L5,4190.0,GHe propagation,INT,,iQPS,0.0407252127659574,,,,,Pass,3189.0,3.0,01E,02G,11139,-,,,hagen,1.5.13,1.5.63,,,1.62235682242e+18
3309,3319,RB.A56,RB,HWC 2021,2021-05-30 00:00:00,14:01:16.180000,Magnet quench,2021-05-30 14:01:16.162000,18,595.0,94,10.0,0.0,11235.6,5923.398,64.447741,PASS,PASS,800.154917978,802.632692457688,C14R5,11235.0,1,-7.0,B14R5,-2.0,Training,INT,25.0,iQPS,-10.1794260909091,,,48,11208.84,Pass,3324.0,3.0,01E,02D,12231,-996,,,hagen,1.5.13,1.5.63,,,1.62237607618e+18
3310,3320,RB.A56,RB,HWC 2021,2021-05-30 00:00:00,14:01:16.180000,Magnet quench,2021-05-30 14:01:16.162000,18,595.0,94,10.0,0.0,11235.6,5923.398,64.447741,PASS,PASS,800.154917978,802.632692457688,C15R5,11206.0,2,564.0,B15R5,583.0,Training,INT,26.0,iQPS,-13.7813763149999,,,18.91,10452.74,Pass,3338.0,3.0,01E,02D,12180,-974,,,hagen,1.5.13,1.5.63,,,1.62237607618e+18
