n_components,beta_loss,f_window,weights_corrcoefT_ideal_0,weights_cosine_dist_ideal_1,weights_cosine_dist2_ideal_1,weights_eu_dist_ideal_1,weights_corr_dist_ideal_1,weights_KL_dist_ideal_1,comp_corrcoefT_ideal_0,comp_cosine_dist_ideal_1,comp_cosine_dist2_ideal_1,comp_eu_dist_ideal_1,comp_corr_dist_ideal_1,comp_KL_dist_ideal_1,weights_norm_corrcoefT_ideal_0,weights_norm_cosine_dist_ideal_1,weights_norm_cosine_dist2_ideal_1,weights_norm_eu_dist_ideal_1,weights_norm_corr_dist_ideal_1,weights_norm_KL_dist_ideal_1,comp_norm_corrcoefT_ideal_0,comp_norm_cosine_dist_ideal_1,comp_norm_cosine_dist2_ideal_1,comp_norm_eu_dist_ideal_1,comp_norm_corr_dist_ideal_1,comp_norm_KL_dist_ideal_1
7.0,itakura-saito,tukey,0.22408569858042274,0.4184568397690528,0.4072917658329308,0.005464448954403789,0.9586358019150307,0.4212338788112659,0.4506309350464556,0.320408582420616,0.320408582420616,0.36292328521570044,0.5493690649535444,0.3557289073421502,0.22408569858042274,0.40873198677616035,0.40408852588648686,0.8676804562128981,0.9566726286901642,0.41422369810244847,0.4506309350464556,0.320408582420616,0.32040858242061593,0.6686832555280707,0.5493690649535444,0.3557289073421502
8.0,itakura-saito,ones,0.2654968643353038,0.4404136256316396,0.429452652712341,0.007687334280439641,0.8980098445583288,0.4234731752460835,0.49900430967274606,0.3105366789468524,0.31053667894685233,0.2803773827035889,0.500995690327254,0.3460165598987114,0.2654968643353038,0.4300970343408678,0.43563561271788936,0.8813023986855083,0.8870740246900602,0.4286018316351647,0.49900430967274606,0.31053667894685233,0.31053667894685233,0.6518522338099673,0.500995690327254,0.3460165598987114
8.0,itakura-saito,hanning,0.22425890905840942,0.4292350764852826,0.4275105554873618,0.003935525538543436,0.8907038269213982,0.4191455163822858,0.34624209472518525,0.41859737707468014,0.41859737707468014,0.3641474771122791,0.6537579052748148,0.40228990536773346,0.22425890905840942,0.43240423135040607,0.4326041570194912,0.883112009995903,0.8927858655682234,0.40969702247135403,0.34624209472518525,0.41859737707468014,0.41859737707468003,0.7938180859882765,0.6537579052748148,0.40228990536773346
8.0,itakura-saito,bartlett,0.19483601721467778,0.446702593346151,0.44076765968333054,0.004009649950591347,0.948179988911409,0.4340135213370214,0.32760442201009016,0.38840234221772785,0.38840234221772785,0.37726828184860495,0.67239557798991,0.38673101680857885,0.19483601721467778,0.45172378667990903,0.4452867167871881,0.9073444194756652,0.9563720554204315,0.4487694043610313,0.32760442201009016,0.3884023422177278,0.3884023422177278,0.7619436660357564,0.6723955779899099,0.38673101680857885
8.0,itakura-saito,blackman,0.2256426060906699,0.4689813152258251,0.452552827998582,0.004482717940174718,0.865835522486554,0.4388116806991364,0.38656751481576873,0.39119441893423657,0.39119441893423657,0.4240414096352784,0.6134324851842312,0.39877805904106184,0.2256426060906699,0.44042258059570444,0.4719265504365664,0.9063507006518824,0.9127803466235295,0.4305812848685483,0.38656751481576873,0.39119441893423645,0.39119441893423645,0.7645815625769229,0.6134324851842312,0.3987780590410619
8.0,itakura-saito,flattop,0.3026363881219392,0.4039821265494073,0.4031515709105417,0.00489112854968377,0.8792840445116833,0.4011022295595841,0.3723041285729254,0.4226994209070399,0.4226994209070399,0.5725064841710579,0.6276958714270745,0.4405618039551163,0.3026363881219392,0.4017022949080416,0.3904537437933722,0.8818960753417755,0.8932803790981851,0.4020228045302388,0.3723041285729254,0.4226994209070399,0.4226994209070399,0.7964925928200327,0.6276958714270745,0.4405618039551163
8.0,itakura-saito,hamming,0.218098507308631,0.44204082098214986,0.43543007292560876,0.003423653624041929,0.9482212793219694,0.4273226157225923,0.3274889514583575,0.38881385925925094,0.38881385925925094,0.3788191314751848,0.6725110485416427,0.3831947302985141,0.218098507308631,0.43622247188322383,0.4434842379359264,0.9037433377668158,0.9511612246975687,0.4267761346557264,0.3274889514583575,0.3888138592592509,0.3888138592592509,0.759153833387224,0.6725110485416426,0.3831947302985141
8.0,itakura-saito,tukey,0.248105297575644,0.42968336562642506,0.41099446348336216,0.005210298344595797,0.9337228620289245,0.4106741849420919,0.3369152268037621,0.39026887885841555,0.39026887885841555,0.39679767466964344,0.6630847731962379,0.39446082445992775,0.248105297575644,0.4263119485036703,0.4261758186754145,0.8831956683578149,0.9401769664724172,0.4227906216962144,0.3369152268037621,0.39026887885841555,0.3902688788584155,0.7687505036496899,0.6630847731962379,0.39446082445992775
9.0,itakura-saito,ones,0.2451927073193505,0.4202266007906148,0.4081009754205451,0.006158694013230767,0.8233762418547264,0.42158819358748273,0.467043921629985,0.35243544032189794,0.35243544032189794,0.30196668170665725,0.532956078370015,0.3709667578271281,0.2451927073193505,0.40254265433475467,0.40535279225939447,0.872364618165766,0.846021687482482,0.41878057756193937,0.467043921629985,0.35243544032189794,0.35243544032189783,0.7131156772591882,0.532956078370015,0.3709667578271281
9.0,itakura-saito,hanning,0.25906459644859686,0.42456984778110923,0.44696064082209064,0.005274306559007225,0.9063894778701932,0.42013760661906663,0.3051241672324448,0.45433672641435113,0.45433672641435113,0.3538708518688982,0.6948758327675553,0.41955397330256405,0.25906459644859686,0.44104718220341893,0.43895500642568697,0.8898087068588488,0.9166396338691288,0.42323487180867647,0.3051241672324448,0.45433672641435113,0.45433672641435113,0.8438905849791122,0.6948758327675553,0.41955397330256416
9.0,itakura-saito,bartlett,0.2577437368119988,0.437227822499834,0.4574922384650962,0.004681057651062841,0.9409648400688908,0.4320077493738918,0.3157076775215353,0.4145089652890659,0.4145089652890659,0.44297978041372266,0.6842923224784647,0.4106207687526937,0.2577437368119988,0.4421528953014364,0.4340759616568722,0.9068409622421922,0.9450505678497455,0.4351841438212861,0.3157076775215353,0.4145089652890659,0.4145089652890659,0.7995960455826392,0.6842923224784646,0.4106207687526937
9.0,itakura-saito,blackman,0.23427482710088332,0.46986303755815334,0.4500172187356268,0.003842189715422037,0.8714547094321564,0.45269546105440883,0.3775892533982828,0.40496415508109906,0.40496415508109906,0.43332834206676973,0.6224107466017172,0.4081741638403831,0.23427482710088332,0.444240918914002,0.4476098272188869,0.9099456216392453,0.8907469094576419,0.43973843666059337,0.3775892533982828,0.40496415508109906,0.40496415508109906,0.7848631912425778,0.6224107466017172,0.408174163840383
9.0,itakura-saito,flattop,0.2672732377200139,0.4088557525730093,0.42452615541389976,0.006177493219903121,0.9067812027323499,0.4184359027619379,0.3861912847118902,0.42165031510661866,0.42165031510661866,0.5685605045703126,0.6138087152881099,0.44412861250920166,0.2672732377200139,0.4117274538291672,0.4238168655149116,0.8700604355522206,0.9003056579394891,0.41555499829041176,0.3861912847118902,0.42165031510661866,0.42165031510661866,0.8079636940591377,0.6138087152881099,0.44412861250920166
9.0,itakura-saito,hamming,0.2543357489072818,0.43558092112703123,0.44035214194097083,0.0050173651856019845,0.9451172207129255,0.43937976211068425,0.3214871003381729,0.3998977941196612,0.3998977941196612,0.4236169482094039,0.6785128996618272,0.3994526886739642,0.2543357489072818,0.43936499568381343,0.43377384433407995,0.9182181348168673,0.9392888325084068,0.43166349853344577,0.3214871003381729,0.3998977941196612,0.3998977941196611,0.7819458248549322,0.6785128996618272,0.3994526886739642
9.0,itakura-saito,tukey,0.251731218483622,0.44446451757762934,0.4204058110523346,0.00512530943074302,0.9324884355934231,0.4279535541533167,0.3430560857382586,0.41408208661817575,0.41408208661817575,0.4240937684484638,0.6569439142617415,0.40805916095224876,0.251731218483622,0.45248839232141913,0.4557432774440595,0.8927081700648279,0.9360307784351578,0.43107021384785776,0.3430560857382586,0.4140820866181757,0.4140820866181756,0.7959669558732292,0.6569439142617415,0.4080591609522488
10.0,itakura-saito,ones,0.24658916374293552,0.4193163304245805,0.3922931120272068,0.006554238059760176,0.8206751354594101,0.4146309011337474,0.4747628624372483,0.3585855807671345,0.35858558076713454,0.3130593746078746,0.5252371375627517,0.38103456808659325,0.24658916374293552,0.4139111834084647,0.4067840431781004,0.8781422350077746,0.8182695224384726,0.4159806051034686,0.4747628624372483,0.35858558076713454,0.3585855807671344,0.7211158910784973,0.5252371375627517,0.38103456808659325
10.0,itakura-saito,hanning,0.2621124541763947,0.4590786309005743,0.45172835372370523,0.004420927486908708,0.9264351363177674,0.4294307472183673,0.3049608652875635,0.45453371528530523,0.45453371528530523,0.3601468445581149,0.6950391347124365,0.42925563346228507,0.2621124541763947,0.45397700000641217,0.4502350398126572,0.9169423249653683,0.90552325124362,0.44059290979474763,0.3049608652875635,0.4545337152853052,0.4545337152853052,0.8515339802429179,0.6950391347124365,0.42925563346228507
10.0,itakura-saito,bartlett,0.23029580938542843,0.4508368976064644,0.4562338464421518,0.0031734455567056516,0.9087388274457877,0.43996892912655167,0.3221346370671008,0.4232047707579902,0.4232047707579902,0.45494073143523756,0.6778653629328992,0.4211378753791016,0.23029580938542843,0.4638336071225011,0.4343595673344058,0.9233914442190057,0.9355129447415014,0.4451106105743199,0.3221346370671008,0.4232047707579902,0.4232047707579902,0.8152882355055026,0.6778653629328992,0.4211378753791016
10.0,itakura-saito,blackman,0.23330309395125842,0.4496713190517658,0.4692555430614798,0.0036728991476558293,0.891478780231442,0.44984427542586725,0.3856014163804634,0.4182759249488792,0.4182759249488792,0.43812460962106536,0.6143985836195365,0.42015559487457294,0.23330309395125842,0.46407493406593014,0.46449469513682273,0.9253436938236049,0.8991643234579775,0.44251382548637447,0.3856014163804634,0.4182759249488792,0.4182759249488791,0.8018160049764614,0.6143985836195366,0.42015559487457294
10.0,itakura-saito,flattop,0.25365432826215967,0.4317574877504635,0.43575575234988945,0.005066264951562951,0.9170588164678619,0.41556944019077685,0.38227081977008104,0.4396021220948952,0.4396021220948951,0.5405097360483566,0.617729180229919,0.4524210587419075,0.25365432826215967,0.42809081769066365,0.42716791146351296,0.8972531973506592,0.9176494425835106,0.41839775114992656,0.38227081977008104,0.4396021220948951,0.439602122094895,0.828283868243408,0.617729180229919,0.4524210587419075
10.0,itakura-saito,hamming,0.22387943804344446,0.46910549442905897,0.47234447047723155,0.004018991275004212,0.9294590242156053,0.4466284266850599,0.3290695628939954,0.40877485390084745,0.40877485390084745,0.4384371187343647,0.6709304371060046,0.4097112579848917,0.22387943804344446,0.45154431293696035,0.45850702759185236,0.9255383501464821,0.9348008303035804,0.4386705001840719,0.3290695628939954,0.4087748539008475,0.40877485390084745,0.7970987480732881,0.6709304371060046,0.4097112579848917
10.0,itakura-saito,tukey,0.23249549885190401,0.45354396016207676,0.4654871351437629,0.005030396850876299,0.919259524842413,0.44665219774828196,0.3499905781967341,0.4236465900354272,0.4236465900354272,0.4358798577770028,0.6500094218032658,0.4219258712342212,0.23249549885190401,0.43038447884901554,0.4387586193088048,0.9152685024508612,0.9199812176783366,0.4484669734995405,0.3499905781967341,0.4236465900354272,0.4236465900354272,0.8133485563523595,0.6500094218032658,0.4219258712342212
11.0,itakura-saito,ones,0.28632985285700513,0.38724347074815935,0.4054949747121605,0.005914037945656334,0.8425279358375605,0.39720007223008297,0.4730639279426919,0.36811127127177773,0.36811127127177773,0.3190969068427742,0.5269360720573081,0.3888652186523657,0.28632985285700513,0.39997670128039425,0.39440163188344785,0.8579996574498123,0.8525098231323069,0.40670618175713796,0.4730639279426919,0.36811127127177773,0.3681112712717776,0.7254896709401728,0.5269360720573081,0.3888652186523657
11.0,itakura-saito,hanning,0.27823444239343914,0.46782615834850994,0.45674314954134737,0.004849267750041168,0.9169779668496759,0.4390662513528741,0.298637336844151,0.4708485190204157,0.4708485190204157,0.3676446662220897,0.7013626631558489,0.4430340183135073,0.27823444239343914,0.46417864831672045,0.46070316342328127,0.9299650635583147,0.9138338475119775,0.4438872240323414,0.298637336844151,0.4708485190204157,0.4708485190204157,0.8753521636486938,0.7013626631558489,0.4430340183135073
11.0,itakura-saito,bartlett,0.23406278060247446,0.4665093909215206,0.4640552764099048,0.005170711534092024,0.9492507743630806,0.45738909991470966,0.3192495828543273,0.4315897789598637,0.4315897789598637,0.4191110941090609,0.6807504171456726,0.42713760058180766,0.23406278060247446,0.46130003024795885,0.4792988823798359,0.9481438675891463,0.9372541660931512,0.4591260149715291,0.3192495828543273,0.4315897789598637,0.4315897789598637,0.8324897065180086,0.6807504171456726,0.42713760058180766
11.0,itakura-saito,blackman,0.217453336166763,0.4871080459340853,0.47813186019629467,0.005901030820973261,0.8810526031074578,0.4523782137146504,0.39854387539715036,0.41991485521981686,0.4199148552198168,0.42083622298971085,0.6014561246028496,0.42518301390860996,0.217453336166763,0.46736495462769034,0.45723217005143363,0.9440536466957906,0.8737198379408598,0.45949469668707527,0.39854387539715036,0.4199148552198168,0.4199148552198168,0.805900598708655,0.6014561246028496,0.42518301390860996
11.0,itakura-saito,flattop,0.2808579334130544,0.4326540196333997,0.41096129889792654,0.0045584905040660295,0.9166613860591888,0.41330963345724303,0.3566869930717998,0.47333500890659425,0.47333500890659425,0.5593415359954672,0.6433130069282001,0.4745257486289215,0.2808579334130544,0.43464021319013835,0.4319311733016503,0.9002232954701794,0.906202472307415,0.41633913207944273,0.3566869930717998,0.47333500890659425,0.47333500890659425,0.8714749196275896,0.6433130069282001,0.4745257486289215
11.0,itakura-saito,hamming,0.22394631926964517,0.46230277025833205,0.46327117398292633,0.005877391824822989,0.935659872157915,0.4462645584275498,0.34566560644002947,0.41951434647737645,0.41951434647737645,0.41762158061306753,0.6543343935599706,0.416188872805112,0.22394631926964517,0.45666843353015174,0.4585106749099549,0.9272155158149495,0.9336234388914952,0.4351894221139995,0.34566560644002947,0.41951434647737645,0.41951434647737634,0.8116349491214281,0.6543343935599706,0.416188872805112
11.0,itakura-saito,tukey,0.2447968862497367,0.4586414051004302,0.4693731839981617,0.004577507648417066,0.9177741385188366,0.44238816459261354,0.3624489767827012,0.43199374376024585,0.43199374376024585,0.4370363147438652,0.6375510232172987,0.42752178953546593,0.2447968862497367,0.4539476442377402,0.4751001081363522,0.9395887974894094,0.9158446291527834,0.44805171476736877,0.3624489767827012,0.43199374376024585,0.4319937437602458,0.8220525619992587,0.6375510232172987,0.42752178953546593
12.0,itakura-saito,ones,0.2880699973137662,0.3952501118402884,0.3907448904652149,0.007787487635959135,0.846926543206831,0.40160158824306824,0.47219281171882116,0.3764076081547738,0.3764076081547738,0.3319511611113857,0.5278071882811789,0.3990780274521102,0.2880699973137662,0.39319431832487717,0.40212636834895643,0.8606563201245732,0.82651933245989,0.39977087469148453,0.47219281171882116,0.3764076081547738,0.3764076081547737,0.7370523029731463,0.5278071882811789,0.3990780274521103
12.0,itakura-saito,hanning,0.28269996744701736,0.4666960917701986,0.4851275087127615,0.006769344171040693,0.8979916716785654,0.4514789523370155,0.31514830066946314,0.47464078362956746,0.47464078362956746,0.37019622904534444,0.6848516993305367,0.44716663485362435,0.28269996744701736,0.46647554191733914,0.4660584298330381,0.9528945096185595,0.8866936759419611,0.44365216046322536,0.31514830066946314,0.47464078362956746,0.47464078362956724,0.8803149125503005,0.6848516993305367,0.44716663485362435
12.0,itakura-saito,bartlett,0.22087109542174138,0.4915592395595066,0.5014023200955208,0.005834480977159303,0.9526730573176063,0.4735846561606661,0.3384132499933327,0.4354079209575886,0.4354079209575886,0.39547340789519364,0.6615867500066673,0.42902805847690506,0.22087109542174138,0.5037745797719164,0.4960905322831464,0.9769508310758703,0.9532184931269388,0.4771237895661151,0.3384132499933327,0.4354079209575886,0.4354079209575885,0.8380842947382253,0.6615867500066673,0.42902805847690506
12.0,itakura-saito,blackman,0.21547842516854532,0.4828543403872793,0.47627620198419285,0.006587504667195618,0.9043176026286944,0.4539251063656755,0.35974834089813895,0.45690033242505756,0.45690033242505745,0.3980219639995287,0.640251659101861,0.4447994019361207,0.21547842516854532,0.4851322078223145,0.4903378752278008,0.9441583354884515,0.8992080686930741,0.45802296897928063,0.35974834089813895,0.45690033242505756,0.45690033242505745,0.857475205339022,0.640251659101861,0.4447994019361207
12.0,itakura-saito,flattop,0.3080027853194708,0.4376658824004212,0.43135897464663087,0.004605281146454673,0.8903178286539877,0.42723319540684496,0.35634551553653127,0.4820996297476162,0.4820996297476162,0.5730246128326504,0.6436544844634687,0.48723804689505334,0.3080027853194708,0.4432568342981955,0.4344970585099898,0.900759447508289,0.8876822322052424,0.42766062500009755,0.35634551553653127,0.4820996297476162,0.48209962974761617,0.8824643272280082,0.6436544844634687,0.48723804689505334
12.0,itakura-saito,hamming,0.21770802673590917,0.47028226801060125,0.4732103874584352,0.004421830189644318,0.9458088175383145,0.45799353707374035,0.3488907447032489,0.4266185215304818,0.4266185215304818,0.40195158181689444,0.6511092552967511,0.4232081882932669,0.21770802673590917,0.47002432631827423,0.48341503238133293,0.9582205254659993,0.9395703751713171,0.44768130877179796,0.3488907447032489,0.4266185215304818,0.4266185215304817,0.8229583972404846,0.6511092552967512,0.4232081882932669
12.0,itakura-saito,tukey,0.22352544246802306,0.4721221706018727,0.48117130965932614,0.005459521342062248,0.936988505269601,0.45041231681716204,0.3809611594735839,0.43481216513765086,0.43481216513765086,0.4437901818259894,0.6190388405264161,0.42993987446391513,0.22352544246802306,0.462257910290254,0.4791803995705474,0.9361361554689264,0.9370109864406492,0.4518394769249901,0.3809611594735839,0.43481216513765075,0.43481216513765075,0.824582364850292,0.6190388405264161,0.42993987446391513
13.0,itakura-saito,ones,0.2746348844050211,0.41198491316860564,0.42273115214303086,0.005634039885074813,0.8686839998102887,0.41103295961329994,0.4504413078772814,0.401593861305414,0.401593861305414,0.3391520489935052,0.5495586921227187,0.4140926049789815,0.2746348844050211,0.41654559139920444,0.40012524153116763,0.8878350575538891,0.8495530963088707,0.40963387733520457,0.4504413078772814,0.401593861305414,0.401593861305414,0.773044287589876,0.5495586921227186,0.4140926049789815
13.0,itakura-saito,hanning,0.260570908826604,0.4811911896228798,0.46228525540732274,0.005171900030204846,0.9099886869517746,0.44502594310859417,0.3141190938144707,0.47991721446155033,0.47991721446155033,0.37412719604916655,0.6858809061855293,0.45885333583110044,0.260570908826604,0.4720095842998775,0.4590360282063504,0.9362314703088109,0.9112945099188235,0.4535362329846876,0.3141190938144707,0.47991721446155033,0.4799172144615503,0.8893720522120332,0.6858809061855293,0.45885333583110044
13.0,itakura-saito,bartlett,0.23144677073152403,0.5135314869969496,0.5188926546694171,0.005826324832439911,0.9597822138100718,0.478210511661735,0.31993412412981437,0.45058821599011256,0.45058821599011256,0.3991959818292717,0.6800658758701855,0.439664288837781,0.23144677073152403,0.5160658041375371,0.5012040675208392,0.9814687647092453,0.9597480239530743,0.4642911833069606,0.31993412412981437,0.45058821599011256,0.4505882159901125,0.8557624656332887,0.6800658758701855,0.439664288837781
13.0,itakura-saito,blackman,0.23451296415403397,0.4859589807409009,0.4719030399952625,0.00617351954799264,0.8881897342941778,0.4598526391794103,0.35638513060303434,0.47444908741171327,0.47444908741171327,0.419297514125762,0.6436148693969655,0.4543228446749217,0.23451296415403397,0.48511757439202624,0.4771874641266329,0.9644585081361451,0.926628310011612,0.4627572879163658,0.35638513060303434,0.47444908741171327,0.47444908741171327,0.8766274290324225,0.6436148693969655,0.4543228446749217
13.0,itakura-saito,flattop,0.3190911700568053,0.42624617853674734,0.4250693127113997,0.00503286675283134,0.8873502432800465,0.4261839817976499,0.35569866400697964,0.4945057142847184,0.4945057142847184,0.5802250484858921,0.6443013359930203,0.49224165314952784,0.3190911700568053,0.43779041465481433,0.4214212601676485,0.9035665844158726,0.8884697607575298,0.4227067015684875,0.35569866400697964,0.4945057142847184,0.4945057142847184,0.8937107093124907,0.6443013359930203,0.49224165314952784
13.0,itakura-saito,hamming,0.218164433932226,0.49210980790352865,0.49287978051946424,0.004179862497839879,0.9388900551974847,0.4656757833886325,0.3290792380178342,0.44330040818971034,0.44330040818971034,0.4102468441269556,0.6709207619821659,0.43474434707618864,0.218164433932226,0.491513705730104,0.48609492462022974,0.9597604628967641,0.948475356362271,0.46314598307536636,0.3290792380178342,0.44330040818971034,0.44330040818971034,0.8415591051089852,0.6709207619821659,0.43474434707618853
13.0,itakura-saito,tukey,0.24461805778168794,0.46859014308330976,0.4619934406364409,0.005999072471778253,0.932697307511457,0.44279561709308946,0.3739284200575744,0.4469778461695836,0.44697784616958347,0.4443671810358596,0.6260715799424257,0.4430618007321879,0.24461805778168794,0.45234422717247225,0.4555089541917998,0.9208915131388342,0.9382438789112483,0.45182662706485444,0.3739284200575744,0.44697784616958347,0.44697784616958336,0.843351869367516,0.6260715799424257,0.4430618007321879
14.0,itakura-saito,ones,0.2825413512692866,0.4048552345322606,0.4074182287397525,0.005776237565257827,0.8592523835119381,0.39992914344400593,0.44961515145988235,0.4093346191795489,0.4093346191795489,0.3679026006304805,0.5503848485401176,0.42352493066345603,0.2825413512692866,0.4104685601511739,0.404828422720975,0.8677513615371455,0.8355943187859345,0.4057866285987732,0.44961515145988235,0.4093346191795489,0.40933461917954883,0.785361352939662,0.5503848485401176,0.42352493066345603
14.0,itakura-saito,hanning,0.2501498269408233,0.4719073553174924,0.48430522882863747,0.004641117249819717,0.9041642285823472,0.4537597416894994,0.31711091165258726,0.4870437395817884,0.4870437395817884,0.3807754555015102,0.6828890883474128,0.46793095594325645,0.2501498269408233,0.49767259472370223,0.4808933733201172,0.9641116016720784,0.9008888193316383,0.46123735921316117,0.31711091165258726,0.4870437395817884,0.4870437395817883,0.8984994542647066,0.6828890883474128,0.46793095594325645
14.0,itakura-saito,bartlett,0.22467323193799216,0.5113313430618621,0.5129724212643392,0.005546618363988412,0.9624556865817889,0.47152810847992804,0.3154357645295967,0.46290204065831475,0.46290204065831464,0.401201299038959,0.6845642354704032,0.4543341095177389,0.22467323193799216,0.5167889230317004,0.5168135185293856,0.9916604546620547,0.9636490210559656,0.4767069223681767,0.3154357645295967,0.46290204065831475,0.46290204065831464,0.8760168475568123,0.6845642354704032,0.4543341095177389
14.0,itakura-saito,blackman,0.21316799129888875,0.4617217486385343,0.47900909818550835,0.00715431933468128,0.8981479451362806,0.4532635254669341,0.36866909614392335,0.4730933133289389,0.4730933133289389,0.4577465974398366,0.6313309038560765,0.4636891056008458,0.21316799129888875,0.4819098093322721,0.4805751777570196,0.9382324427026699,0.8907819053950387,0.4512908916806933,0.36866909614392335,0.4730933133289389,0.47309331332893884,0.8742833012477813,0.6313309038560765,0.4636891056008458
14.0,itakura-saito,flattop,0.3301009961598875,0.44698515918156934,0.43901103509283285,0.004985181414463917,0.8972514474386555,0.42347956833022676,0.33259019478761126,0.5216368975498821,0.5216368975498821,0.5926498715766083,0.6674098052123888,0.5104196888582005,0.3301009961598875,0.435393045805221,0.43093302637978637,0.905297579645721,0.8954250546411945,0.43054889968661897,0.33259019478761126,0.5216368975498821,0.521636897549882,0.9277288406853154,0.6674098052123888,0.5104196888582005
14.0,itakura-saito,hamming,0.2112169306193906,0.5002749752437825,0.49583439041708377,0.006265719400342612,0.9336040171827561,0.456767712073703,0.3202957244798692,0.45833777876742265,0.45833777876742265,0.4038240899382297,0.6797042755201308,0.4487163676324546,0.2112169306193906,0.4972862649625483,0.4890041216292111,0.9711409083835847,0.9461726675033691,0.4512642415583121,0.3202957244798692,0.45833777876742265,0.45833777876742265,0.8652636036820575,0.6797042755201308,0.4487163676324546
14.0,itakura-saito,tukey,0.2511347158231722,0.47686654162450726,0.478142386809433,0.005510105900215716,0.9484384224627578,0.44042825616299475,0.34769581133640004,0.46290698021084453,0.46290698021084453,0.4571895688883798,0.6523041886636,0.4613804613615983,0.2511347158231722,0.4716444456141016,0.47466269702988295,0.9556522325889566,0.9454815641368006,0.44538886004494527,0.34769581133640004,0.46290698021084453,0.4629069802108444,0.8724559080807958,0.6523041886636,0.46138046136159827
15.0,itakura-saito,ones,0.28584722678591695,0.40877054293076454,0.4217218685751225,0.005482105285090474,0.8692505116862991,0.4154860821091197,0.450429459474705,0.40911295293056293,0.40911295293056293,0.3677215702279007,0.5495705405252951,0.43111950002260924,0.28584722678591695,0.42637277289966663,0.43532745129391853,0.9063846111007817,0.8776872701645066,0.41319991666501305,0.450429459474705,0.40911295293056293,0.40911295293056293,0.7844797956767593,0.5495705405252951,0.43111950002260924
15.0,itakura-saito,hanning,0.23636378462538093,0.476240585753695,0.4985124941688778,0.004596028525222202,0.9195436917290614,0.4594266861188315,0.3155111356397438,0.49993514011713414,0.49993514011713414,0.3936476628890237,0.6844888643602562,0.4813216503942738,0.23636378462538093,0.4780647529138496,0.483564648928069,0.9571713071996201,0.9185342642055591,0.45088894654791023,0.3155111356397438,0.49993514011713414,0.49993514011713414,0.9148689603228297,0.6844888643602562,0.4813216503942738
15.0,itakura-saito,bartlett,0.24469975184753728,0.5119629091460656,0.4991063736133847,0.0059919676898559935,0.9622397755661829,0.4690230962581503,0.3177462713609448,0.47506543550066976,0.47506543550066976,0.42543414235922744,0.6822537286390553,0.463925587294157,0.24469975184753728,0.5224431853889105,0.5105199573315929,0.9893672712132954,0.9559835443701153,0.4723223942443416,0.3177462713609448,0.47506543550066976,0.4750654355006697,0.8897498409793192,0.6822537286390552,0.463925587294157
15.0,itakura-saito,blackman,0.24246568698849869,0.46985710842729933,0.4738159702164188,0.0046769547569095165,0.882422644803743,0.449653688749117,0.3588490364792596,0.4910388916527642,0.4910388916527642,0.49182078455294886,0.6411509635207405,0.476050109606532,0.24246568698849869,0.46927997238871927,0.46582794325695304,0.9382722875125794,0.9000625234545112,0.4403545170395721,0.3588490364792596,0.4910388916527642,0.4910388916527642,0.8945491126577357,0.6411509635207405,0.476050109606532
15.0,itakura-saito,flattop,0.3470712424611719,0.43167966346393527,0.4446203258662208,0.007535767382505961,0.9019080121315273,0.42330919553907237,0.3099267480292584,0.5503241179455512,0.5503241179455512,0.6080098627612749,0.6900732519707415,0.5249489495664628,0.3470712424611719,0.42933547305118375,0.44668124097778067,0.9081034308089379,0.9008138744886757,0.4296613173325608,0.3099267480292584,0.5503241179455514,0.5503241179455512,0.9575226271915428,0.6900732519707415,0.5249489495664628
15.0,itakura-saito,hamming,0.2387196868959025,0.4939133284322912,0.4902776199227813,0.004042421178733717,0.944022768468118,0.46055976458561565,0.3214924508532983,0.4709786042142404,0.4709786042142404,0.4351608169377686,0.6785075491467017,0.46017889142559876,0.2387196868959025,0.49329097233367397,0.48131097294417385,0.9762369425835362,0.9296700830500239,0.4530538007561192,0.3214924508532983,0.4709786042142404,0.4709786042142404,0.8815665905740816,0.6785075491467017,0.46017889142559887
15.0,itakura-saito,tukey,0.25576392603392134,0.47439660472572703,0.48102126051891964,0.0061587669776618,0.9462902897828546,0.44591060445861236,0.33334312149394507,0.48309674514457795,0.483096745144578,0.46831817686669525,0.6666568785060549,0.47413672675461627,0.25576392603392134,0.481342746820607,0.4800770101776363,0.952810253944569,0.940252079085556,0.4534639142773108,0.33334312149394507,0.483096745144578,0.48309674514457795,0.898462150225558,0.6666568785060549,0.47413672675461627
16.0,itakura-saito,ones,0.27934085337109843,0.44434233115656757,0.43977505770144004,0.006259670101408267,0.8777453406359432,0.4293832799926435,0.4385602517612145,0.4206807022939074,0.4206807022939074,0.3707483378145242,0.5614397482387856,0.44143485707458596,0.27934085337109843,0.4382481536912034,0.4519579752726387,0.9130625018311584,0.8780003285435177,0.4343129277006707,0.4385602517612145,0.42068070229390736,0.42068070229390736,0.8002246980858589,0.5614397482387856,0.44143485707458596
16.0,itakura-saito,hanning,0.2805741858985328,0.4944773076550995,0.4740821197205431,0.004882837028352073,0.9148257823286681,0.46351167205945626,0.3138833354470598,0.5099852094383134,0.5099852094383134,0.4072991460787045,0.6861166645529401,0.4907607133563992,0.2805741858985328,0.48919484253515105,0.49553513487925155,0.9609230371824443,0.8938473440887077,0.4570296284075019,0.3138833354470598,0.5099852094383134,0.5099852094383134,0.9295731049068935,0.6861166645529401,0.4907607133563992
